ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Regulation,Cell_Population,Treatment
mmu05171,Coronavirus disease - COVID-19 - Mus musculus (house mouse),26/69,334/9771,5.34992928632848e-21,3.50420368254515e-19,3.09732748155859e-19,22121/269261/20044/20084/11837/20054/270106/16785/27207/20104/20103/67115/19942/268449/319195/27176/19951/19896/67097/19944/19899/67891/19941/27050/20042/16898,26,UPREGULATED,CD8_Effector,0307
mmu05132,Salmonella infection - Mus musculus (house mouse),6/69,252/9771,0.0085632138975668,0.094470665265239,0.083501592440147,14433/27050/20194/66395/66824/11465,6,UPREGULATED,CD8_Effector,0307
mmu05332,Graft-versus-host disease - Mus musculus (house mouse),5/69,60/9771,6.1292760046187e-05,0.00267645052201683,0.00236568547546687,16641/16643/14939/12524/15978,5,UPREGULATED,CD8_Effector,0307
mmu04612,Antigen processing and presentation - Mus musculus (house mouse),5/69,87/9771,0.000357960270017672,0.0117231988430788,0.010362007816301,12526/16641/12525/16643/15978,5,UPREGULATED,CD8_Effector,0307
mmu04650,Natural killer cell mediated cytotoxicity - Mus musculus (house mouse),5/69,122/9771,0.0016604582720628,0.0362533389400378,0.0320439315661242,27007/16641/16643/14939/15978,5,UPREGULATED,CD8_Effector,0307
mmu04660,T cell receptor signaling pathway - Mus musculus (house mouse),5/69,122/9771,0.0016604582720628,0.0362533389400378,0.0320439315661242,12526/12525/15978/17444/12477,5,UPREGULATED,CD8_Effector,0307
mmu04514,Cell adhesion molecules - Mus musculus (house mouse),5/69,179/9771,0.00851974362738852,0.094470665265239,0.083501592440147,12526/12525/12524/18613/12477,5,UPREGULATED,CD8_Effector,0307
mmu04714,Thermogenesis - Mus musculus (house mouse),5/69,238/9771,0.0261542264234308,0.193090048601655,0.170670191612552,20463/20104/12857/66576/11465,5,UPREGULATED,CD8_Effector,0307
mmu05323,Rheumatoid arthritis - Mus musculus (house mouse),4/69,87/9771,0.00326385182151646,0.0610806555169509,0.053988526370949,20304/12524/15978/12477,4,UPREGULATED,CD8_Effector,0307
mmu04640,Hematopoietic cell lineage - Mus musculus (house mouse),4/69,94/9771,0.00430962530876439,0.0705701144310169,0.0623761557847477,12526/16184/12525/109700,4,UPREGULATED,CD8_Effector,0307
mmu05135,Yersinia infection - Mus musculus (house mouse),4/69,136/9771,0.0154580376867268,0.143346035509072,0.126702000048195,12526/12525/66824/11465,4,UPREGULATED,CD8_Effector,0307
mmu05164,Influenza A - Mus musculus (house mouse),4/69,174/9771,0.0343191378985491,0.224790353235497,0.198689745728442,20304/66824/15978/11465,4,UPREGULATED,CD8_Effector,0307
mmu05144,Malaria - Mus musculus (house mouse),3/69,57/9771,0.00751140746913181,0.094470665265239,0.083501592440147,27007/18613/15978,3,UPREGULATED,CD8_Effector,0307
mmu05330,Allograft rejection - Mus musculus (house mouse),3/69,60/9771,0.0086538013983425,0.094470665265239,0.083501592440147,14939/12524/15978,3,UPREGULATED,CD8_Effector,0307
mmu04940,Type I diabetes mellitus - Mus musculus (house mouse),3/69,67/9771,0.0116981313638597,0.117881169897355,0.104193882593082,14939/12524/15978,3,UPREGULATED,CD8_Effector,0307
mmu05320,Autoimmune thyroid disease - Mus musculus (house mouse),3/69,76/9771,0.0164136681880616,0.143346035509072,0.126702000048195,14939/12524/12477,3,UPREGULATED,CD8_Effector,0307
mmu04260,Cardiac muscle contraction - Mus musculus (house mouse),3/69,89/9771,0.0248564509184221,0.193090048601655,0.170670191612552,20463/12857/66576,3,UPREGULATED,CD8_Effector,0307
mmu04061,Viral protein interaction with cytokine and cytokine receptor - Mus musculus (house mouse),3/69,95/9771,0.0294084742900513,0.202763691157722,0.179220618942141,20304/16184/12772,3,UPREGULATED,CD8_Effector,0307
mmu05340,Primary immunodeficiency - Mus musculus (house mouse),2/69,36/9771,0.0265314570597694,0.193090048601655,0.170670191612552,12526/12525,2,UPREGULATED,CD8_Effector,0307
mmu04514,Cell adhesion molecules - Mus musculus (house mouse),3/12,179/9771,0.00117756595588539,0.0312054978309628,0.024790862229166,12504/21947/12511,3,DOWNREGULATED,CD8_Effector,0307
mmu04060,Cytokine-cytokine receptor interaction - Mus musculus (house mouse),3/12,294/9771,0.00484770467569616,0.0601676382528886,0.0477995140042809,12504/21947/15945,3,DOWNREGULATED,CD8_Effector,0307
mmu05340,Primary immunodeficiency - Mus musculus (house mouse),2/12,36/9771,0.000851142287562328,0.0312054978309628,0.024790862229166,12504/21947,2,DOWNREGULATED,CD8_Effector,0307
mmu04622,RIG-I-like receptor signaling pathway - Mus musculus (house mouse),2/12,73/9771,0.00346196525323688,0.0601676382528886,0.0477995140042809,21353/15945,2,DOWNREGULATED,CD8_Effector,0307
mmu04640,Hematopoietic cell lineage - Mus musculus (house mouse),2/12,94/9771,0.00567619228800836,0.0601676382528886,0.0477995140042809,12504/12507,2,DOWNREGULATED,CD8_Effector,0307
mmu04659,Th17 cell differentiation - Mus musculus (house mouse),2/12,105/9771,0.00703737803522582,0.0621635059778281,0.0493851090191286,12504/19883,2,DOWNREGULATED,CD8_Effector,0307
mmu04660,T cell receptor signaling pathway - Mus musculus (house mouse),2/12,122/9771,0.00940370735073418,0.0711994985127017,0.0565636532374989,12504/21947,2,DOWNREGULATED,CD8_Effector,0307
mmu04621,NOD-like receptor signaling pathway - Mus musculus (house mouse),2/12,216/9771,0.0277478624367566,0.139060938187013,0.11047542259147,12363/21353,2,DOWNREGULATED,CD8_Effector,0307
mmu05417,Lipid and atherosclerosis - Mus musculus (house mouse),2/12,217/9771,0.0279869188118473,0.139060938187013,0.11047542259147,21947/21353,2,DOWNREGULATED,CD8_Effector,0307
mmu03260,Virion - Human immunodeficiency virus - Mus musculus (house mouse),1/12,10/9771,0.0122191867086627,0.0809521119448906,0.0643115089929618,12504,1,DOWNREGULATED,CD8_Effector,0307
mmu05310,Asthma - Mus musculus (house mouse),1/12,25/9771,0.0302915182396029,0.139060938187013,0.11047542259147,21947,1,DOWNREGULATED,CD8_Effector,0307
mmu00790,Folate biosynthesis - Mus musculus (house mouse),1/12,26/9771,0.031485495438569,0.139060938187013,0.11047542259147,268566,1,DOWNREGULATED,CD8_Effector,0307
mmu04710,Circadian rhythm - Mus musculus (house mouse),1/12,34/9771,0.0409889103295741,0.167108634420571,0.132757604306313,19883,1,DOWNREGULATED,CD8_Effector,0307
mmu04672,Intestinal immune network for IgA production - Mus musculus (house mouse),1/12,43/9771,0.0515780279921618,0.195259677398898,0.155121888698231,21947,1,DOWNREGULATED,CD8_Effector,0307
mmu02010,ABC transporters - Mus musculus (house mouse),1/12,52/9771,0.0620598684253298,0.20229493093465,0.160710967971917,18669,1,DOWNREGULATED,CD8_Effector,0307
mmu05144,Malaria - Mus musculus (house mouse),1/12,57/9771,0.0678371230960867,0.20229493093465,0.160710967971917,21947,1,DOWNREGULATED,CD8_Effector,0307
mmu05330,Allograft rejection - Mus musculus (house mouse),1/12,60/9771,0.0712877996697768,0.20229493093465,0.160710967971917,21947,1,DOWNREGULATED,CD8_Effector,0307
mmu05321,Inflammatory bowel disease - Mus musculus (house mouse),1/12,62/9771,0.0735817413522113,0.20229493093465,0.160710967971917,19883,1,DOWNREGULATED,CD8_Effector,0307
mmu03250,Viral life cycle - HIV-1 - Mus musculus (house mouse),1/12,63/9771,0.0747267634043044,0.20229493093465,0.160710967971917,12504,1,DOWNREGULATED,CD8_Effector,0307
mmu00970,Aminoacyl-tRNA biosynthesis - Mus musculus (house mouse),1/12,66/9771,0.0781540504540966,0.20229493093465,0.160710967971917,102436,1,DOWNREGULATED,CD8_Effector,0307
mmu05320,Autoimmune thyroid disease - Mus musculus (house mouse),1/12,76/9771,0.089494471172969,0.20229493093465,0.160710967971917,21947,1,DOWNREGULATED,CD8_Effector,0307
mmu04623,Cytosolic DNA-sensing pathway - Mus musculus (house mouse),1/12,82/9771,0.0962371924634068,0.20229493093465,0.160710967971917,15945,1,DOWNREGULATED,CD8_Effector,0307
mmu04612,Antigen processing and presentation - Mus musculus (house mouse),1/12,87/9771,0.101821128565702,0.20229493093465,0.160710967971917,12504,1,DOWNREGULATED,CD8_Effector,0307
mmu04658,Th1 and Th2 cell differentiation - Mus musculus (house mouse),1/12,88/9771,0.102934113536501,0.20229493093465,0.160710967971917,12504,1,DOWNREGULATED,CD8_Effector,0307
mmu05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Mus musculus (house mouse),1/12,88/9771,0.102934113536501,0.20229493093465,0.160710967971917,12504,1,DOWNREGULATED,CD8_Effector,0307
mmu04727,GABAergic synapse - Mus musculus (house mouse),1/12,90/9771,0.105156291692588,0.20229493093465,0.160710967971917,268566,1,DOWNREGULATED,CD8_Effector,0307
mmu04657,IL-17 signaling pathway - Mus musculus (house mouse),1/12,93/9771,0.108480099033106,0.20229493093465,0.160710967971917,15945,1,DOWNREGULATED,CD8_Effector,0307
mmu05416,Viral myocarditis - Mus musculus (house mouse),1/12,94/9771,0.109585517385204,0.20229493093465,0.160710967971917,21947,1,DOWNREGULATED,CD8_Effector,0307
mmu04061,Viral protein interaction with cytokine and cytokine receptor - Mus musculus (house mouse),1/12,95/9771,0.110689679190658,0.20229493093465,0.160710967971917,15945,1,DOWNREGULATED,CD8_Effector,0307
mmu04976,Bile secretion - Mus musculus (house mouse),1/12,101/9771,0.117288335182185,0.202390509135894,0.160786899015606,18669,1,DOWNREGULATED,CD8_Effector,0307
mmu04620,Toll-like receptor signaling pathway - Mus musculus (house mouse),1/12,104/9771,0.120570804715211,0.202390509135894,0.160786899015606,15945,1,DOWNREGULATED,CD8_Effector,0307
mmu04064,NF-kappa B signaling pathway - Mus musculus (house mouse),1/12,107/9771,0.123842081709056,0.202390509135894,0.160786899015606,21947,1,DOWNREGULATED,CD8_Effector,0307
mmu05145,Toxoplasmosis - Mus musculus (house mouse),1/12,109/9771,0.126016732103481,0.202390509135894,0.160786899015606,21947,1,DOWNREGULATED,CD8_Effector,0307
mmu04668,TNF signaling pathway - Mus musculus (house mouse),1/12,118/9771,0.135741565444461,0.211597146134013,0.168101009838342,15945,1,DOWNREGULATED,CD8_Effector,0307
mmu05135,Yersinia infection - Mus musculus (house mouse),1/12,136/9771,0.154894304723346,0.233188452209148,0.185253983880158,12504,1,DOWNREGULATED,CD8_Effector,0307
mmu05017,Spinocerebellar ataxia - Mus musculus (house mouse),1/12,141/9771,0.160145022930632,0.233188452209148,0.185253983880158,19883,1,DOWNREGULATED,CD8_Effector,0307
mmu05226,Gastric cancer - Mus musculus (house mouse),1/12,150/9771,0.169521021315199,0.233188452209148,0.185253983880158,18669,1,DOWNREGULATED,CD8_Effector,0307
mmu05322,Systemic lupus erythematosus - Mus musculus (house mouse),1/12,150/9771,0.169521021315199,0.233188452209148,0.185253983880158,21947,1,DOWNREGULATED,CD8_Effector,0307
mmu01240,Biosynthesis of cofactors - Mus musculus (house mouse),1/12,152/9771,0.171591502568996,0.233188452209148,0.185253983880158,268566,1,DOWNREGULATED,CD8_Effector,0307
mmu04140,Autophagy - animal - Mus musculus (house mouse),1/12,167/9771,0.186969932454976,0.241692839514969,0.192010200210502,21353,1,DOWNREGULATED,CD8_Effector,0307
mmu05160,Hepatitis C - Mus musculus (house mouse),1/12,167/9771,0.186969932454976,0.241692839514969,0.192010200210502,15945,1,DOWNREGULATED,CD8_Effector,0307
mmu05164,Influenza A - Mus musculus (house mouse),1/12,174/9771,0.194056588386038,0.244880932963334,0.194542945750414,15945,1,DOWNREGULATED,CD8_Effector,0307
mmu05171,Coronavirus disease - COVID-19 - Mus musculus (house mouse),76/167,334/9771,2.44816270605464e-68,2.66849734959956e-66,2.33219710418889e-66,20044/20103/319195/67097/22121/27050/19899/16785/11837/20084/19946/270106/19989/27207/269261/76808/14109/67115/19942/19921/65019/68193/20115/267019/19896/67891/20102/68052/19941/67025/78294/20055/56040/76846/20104/19933/19951/20005/19988/19944/26961/66475/27176/26451/16898/57808/27367/66480/68436/20054/268449/20042/20091/20085/19934/20088/66483/75617/67186/67945/19981/20116/100503670/67427/66481/19982/67248/54217/67671/110954/57294/27370/20068/66489/18033/18707,76,UPREGULATED,CD8_CM1,0307
mmu03010,Ribosome - Mus musculus (house mouse),74/167,265/9771,1.19936837065853e-73,2.61462304803559e-71,2.28511236935993e-71,20044/20103/319195/67097/22121/27050/19899/16785/11837/20084/19946/270106/19989/27207/269261/76808/14109/67115/19942/19921/65019/68193/20115/267019/19896/67891/20102/68052/19941/67025/78294/20055/56040/76846/20104/19933/19951/20005/19988/19944/26961/66475/27176/26451/16898/57808/27367/66480/68436/20054/268449/20042/20091/20085/19934/20088/66483/75617/67186/67945/19981/20116/100503670/67427/66481/19982/67248/54217/67671/110954/57294/27370/20068/66489,74,UPREGULATED,CD8_CM1,0307
mmu05415,Diabetic cardiomyopathy - Mus musculus (house mouse),16/167,217/9771,8.6714644382865e-07,6.30126415848819e-05,5.50714057308722e-05,66576/12857/19354/20463/13033/12868/14433/12858/66142/71679/110323/67184/67942/13057/18033/18707,16,UPREGULATED,CD8_CM1,0307
mmu05020,Prion disease - Mus musculus (house mouse),16/167,273/9771,1.67938908100643e-05,0.000915267049148503,0.000799919535953061,20304/66576/12857/19354/20463/12868/12858/66142/71679/110323/19170/67184/67942/15481/13057/18707,16,UPREGULATED,CD8_CM1,0307
mmu05010,Alzheimer disease - Mus musculus (house mouse),14/167,389/9771,0.00676774223179013,0.0737683903265124,0.0644716496817902,66576/12857/20463/12868/14433/12858/66142/71679/110323/19170/67184/67942/18033/18707,14,UPREGULATED,CD8_CM1,0307
mmu05022,Pathways of neurodegeneration - multiple diseases - Mus musculus (house mouse),14/167,481/9771,0.0358641044349879,0.217177076856315,0.189807102419088,66576/78294/12857/20463/12868/12858/66142/71679/110323/19170/67184/67942/215114/18033,14,UPREGULATED,CD8_CM1,0307
mmu05208,Chemical carcinogenesis - reactive oxygen species - Mus musculus (house mouse),13/167,229/9771,0.000147402865078515,0.00459054636958804,0.00401201783146034,66576/12857/20463/12868/12858/66142/71679/110323/67184/67942/13057/18033/18707,13,UPREGULATED,CD8_CM1,0307
mmu04714,Thermogenesis - Mus musculus (house mouse),13/167,238/9771,0.000215905731324557,0.00522971660319482,0.00457063594967775,11465/66576/20104/11461/12857/20463/12868/12858/66142/71679/110323/67184/67942,13,UPREGULATED,CD8_CM1,0307
mmu05014,Amyotrophic lateral sclerosis - Mus musculus (house mouse),13/167,375/9771,0.0120053775489629,0.113790100246692,0.0994495806115464,11465/66576/11461/12857/20463/12868/12858/66142/71679/110323/19170/67184/67942,13,UPREGULATED,CD8_CM1,0307
mmu05012,Parkinson disease - Mus musculus (house mouse),12/167,274/9771,0.00256778349942898,0.0373184535250345,0.0326153553260804,66576/78294/12857/20463/12868/12858/66142/71679/110323/19170/67184/67942,12,UPREGULATED,CD8_CM1,0307
mmu05016,Huntington disease - Mus musculus (house mouse),12/167,308/9771,0.00652657111276043,0.0737683903265124,0.0644716496817902,66576/12857/20463/12868/12858/66142/71679/110323/19170/67184/67942/215114,12,UPREGULATED,CD8_CM1,0307
mmu05132,Salmonella infection - Mus musculus (house mouse),11/167,252/9771,0.00394601497331298,0.0477906257879017,0.0417677608286345,11465/27050/20194/11461/14433/56378/76709/16842/66395/18033/18707,11,UPREGULATED,CD8_CM1,0307
mmu04660,T cell receptor signaling pathway - Mus musculus (house mouse),10/167,122/9771,4.31490192914323e-05,0.00188129724110645,0.00164420473510511,12526/12477/12500/54167/12502/17444/12525/18761/18033/18707,10,UPREGULATED,CD8_CM1,0307
mmu00190,Oxidative phosphorylation - Mus musculus (house mouse),10/167,141/9771,0.000146370420854618,0.00459054636958804,0.00401201783146034,66576/12857/20463/12868/12858/66142/71679/110323/67184/67942,10,UPREGULATED,CD8_CM1,0307
mmu05162,Measles - Mus musculus (house mouse),10/167,145/9771,0.000184303856216734,0.005022280081906,0.0043893418388459,14694/12500/16184/12502/68135/15481/12445/27218/18033/18707,10,UPREGULATED,CD8_CM1,0307
mmu04932,Non-alcoholic fatty liver disease - Mus musculus (house mouse),10/167,162/9771,0.000450676289454083,0.00982474311009902,0.00858656930433569,66576/12857/20463/12868/12858/66142/110323/67184/18033/18707,10,UPREGULATED,CD8_CM1,0307
mmu05135,Yersinia infection - Mus musculus (house mouse),9/167,136/9771,0.000525368739800485,0.0104118532069551,0.00909968822046773,11465/12526/11461/19354/12525/56378/76709/18033/18707,9,UPREGULATED,CD8_CM1,0307
mmu04810,Regulation of actin cytoskeleton - Mus musculus (house mouse),9/167,232/9771,0.0180278216778346,0.145557967621035,0.127213868369905,19241/11465/11461/19354/56378/109700/76709/12631/18707,9,UPREGULATED,CD8_CM1,0307
mmu05170,Human immunodeficiency virus 1 infection - Mus musculus (house mouse),9/167,241/9771,0.0224590307661123,0.157937700226209,0.13803343187322,12010/12500/19354/12502/14702/56045/18033/12631/18707,9,UPREGULATED,CD8_CM1,0307
mmu04670,Leukocyte transendothelial migration - Mus musculus (house mouse),8/167,119/9771,0.000966867382321288,0.0162136222573877,0.0141702830931298,11465/11461/19354/215449/21838/18613/13057/18707,8,UPREGULATED,CD8_CM1,0307
mmu04062,Chemokine signaling pathway - Mus musculus (house mouse),8/167,193/9771,0.0176532581463323,0.145557967621035,0.127213868369905,20304/19354/12772/215449/14702/80901/18033/18707,8,UPREGULATED,CD8_CM1,0307
mmu04260,Cardiac muscle contraction - Mus musculus (house mouse),7/167,89/9771,0.000798543433398248,0.0145068723734015,0.0126786281969371,66576/12857/20463/12868/12858/66142/110323,7,UPREGULATED,CD8_CM1,0307
mmu04640,Hematopoietic cell lineage - Mus musculus (house mouse),7/167,94/9771,0.00110478660064911,0.0172031056386789,0.0150350657682322,12526/12500/16184/12481/12502/12525/109700,7,UPREGULATED,CD8_CM1,0307
mmu05418,Fluid shear stress and atherosclerosis - Mus musculus (house mouse),7/167,148/9771,0.0134404950179811,0.122084496413328,0.106698666590113,11465/11461/19354/18613/13057/18033/18707,7,UPREGULATED,CD8_CM1,0307
mmu04514,Cell adhesion molecules - Mus musculus (house mouse),7/167,179/9771,0.0338245424465062,0.21067857866681,0.184127584445643,12526/12477/54167/12481/12525/18613/74048,7,UPREGULATED,CD8_CM1,0307
mmu04658,Th1 and Th2 cell differentiation - Mus musculus (house mouse),6/167,88/9771,0.00388892609886523,0.0477906257879017,0.0417677608286345,17132/12500/16184/12502/18761/18033,6,UPREGULATED,CD8_CM1,0307
mmu04659,Th17 cell differentiation - Mus musculus (house mouse),6/167,105/9771,0.00911740523658286,0.0946473495988125,0.0827193156802755,12500/16184/12502/12394/18761/18033,6,UPREGULATED,CD8_CM1,0307
mmu04210,Apoptosis - Mus musculus (house mouse),6/167,135/9771,0.0281315821510024,0.191646403403704,0.167493959517482,11465/11461/13033/14939/18033/18707,6,UPREGULATED,CD8_CM1,0307
mmu05100,Bacterial invasion of epithelial cells - Mus musculus (house mouse),5/167,77/9771,0.0100907493777545,0.099990152925022,0.0873887864772042,11465/11461/56378/76709/18707,5,UPREGULATED,CD8_CM1,0307
mmu05235,PD-L1 expression and PD-1 checkpoint pathway in cancer - Mus musculus (house mouse),5/167,88/9771,0.0172419717703141,0.145557967621035,0.127213868369905,12500/12502/18761/18033/18707,5,UPREGULATED,CD8_CM1,0307
mmu04520,Adherens junction - Mus musculus (house mouse),5/167,92/9771,0.0205075749584302,0.15416039106682,0.134732162158834,11465/11461/19354/215449/16842,5,UPREGULATED,CD8_CM1,0307
mmu04666,Fc gamma R-mediated phagocytosis - Mus musculus (house mouse),5/167,94/9771,0.0222822535476777,0.157937700226209,0.13803343187322,19354/56378/76709/12631/18707,5,UPREGULATED,CD8_CM1,0307
mmu05142,Chagas disease - Mus musculus (house mouse),5/167,103/9771,0.0314908354242475,0.202416520787905,0.176906761287353,20304/12500/12502/18033/18707,5,UPREGULATED,CD8_CM1,0307
mmu05340,Primary immunodeficiency - Mus musculus (house mouse),4/167,36/9771,0.00316570457660876,0.0431327248562943,0.0376968768661964,12526/12500/54167/12525,4,UPREGULATED,CD8_CM1,0307
mmu05134,Legionellosis - Mus musculus (house mouse),4/167,60/9771,0.0191209774627275,0.148870467388379,0.130108906795251,13627/15481/67160/18033,4,UPREGULATED,CD8_CM1,0307
mmu05221,Acute myeloid leukemia - Mus musculus (house mouse),4/167,70/9771,0.0315695491137099,0.202416520787905,0.176906761287353,12394/16842/18033/18707,4,UPREGULATED,CD8_CM1,0307
mmu04060,Cytokine-cytokine receptor interaction - Mus musculus (house mouse),2/3,294/9771,0.00265314546818918,0.0238783092137026,0.00279278470335703,11480/16963,2,DOWNREGULATED,CD8_CM1,0307
mmu00790,Folate biosynthesis - Mus musculus (house mouse),1/3,26/9771,0.00796239615849936,0.0358307827132471,0.00419073482026282,268566,1,DOWNREGULATED,CD8_CM1,0307
mmu04727,GABAergic synapse - Mus musculus (house mouse),1/3,90/9771,0.0273818253226658,0.0516950078343576,0.00604619974670849,268566,1,DOWNREGULATED,CD8_CM1,0307
mmu04061,Viral protein interaction with cytokine and cytokine receptor - Mus musculus (house mouse),1/3,95/9771,0.0288882032400262,0.0516950078343576,0.00604619974670849,16963,1,DOWNREGULATED,CD8_CM1,0307
mmu04350,TGF-beta signaling pathway - Mus musculus (house mouse),1/3,110/9771,0.0333980031565985,0.0516950078343576,0.00604619974670849,11480,1,DOWNREGULATED,CD8_CM1,0307
mmu04550,Signaling pathways regulating pluripotency of stem cells - Mus musculus (house mouse),1/3,140/9771,0.0423756731102031,0.0516950078343576,0.00604619974670849,11480,1,DOWNREGULATED,CD8_CM1,0307
mmu05418,Fluid shear stress and atherosclerosis - Mus musculus (house mouse),1/3,148/9771,0.044760293720373,0.0516950078343576,0.00604619974670849,11480,1,DOWNREGULATED,CD8_CM1,0307
mmu01240,Biosynthesis of cofactors - Mus musculus (house mouse),1/3,152/9771,0.0459511180749845,0.0516950078343576,0.00604619974670849,268566,1,DOWNREGULATED,CD8_CM1,0307
mmu04062,Chemokine signaling pathway - Mus musculus (house mouse),1/3,193/9771,0.0581000563432934,0.0581000563432934,0.00679532822728578,16963,1,DOWNREGULATED,CD8_CM1,0307
mmu05171,Coronavirus disease - COVID-19 - Mus musculus (house mouse),22/51,334/9771,1.7724776051887e-19,1.01917462298351e-17,9.04896461596339e-18,269261/22121/20044/20054/319195/268449/16785/20104/270106/20084/27207/19899/27367/27050/67115/67097/67891/11837/20103/16451/68052/19951,22,UPREGULATED,CD4_TH1_Helper,0307
mmu03010,Ribosome - Mus musculus (house mouse),21/51,265/9771,3.15360553426972e-20,3.62664636441018e-18,3.21999722972803e-18,269261/22121/20044/20054/319195/268449/16785/20104/270106/20084/27207/19899/27367/27050/67115/67097/67891/11837/20103/68052/19951,21,UPREGULATED,CD4_TH1_Helper,0307
mmu04612,Antigen processing and presentation - Mus musculus (house mouse),4/51,87/9771,0.00106517180243546,0.0319593128022763,0.0283757742958426,12525/16643/12526/15978,4,UPREGULATED,CD4_TH1_Helper,0307
mmu04658,Th1 and Th2 cell differentiation - Mus musculus (house mouse),4/51,88/9771,0.00111162827138352,0.0319593128022763,0.0283757742958426,15978/19664/16451/16184,4,UPREGULATED,CD4_TH1_Helper,0307
mmu04640,Hematopoietic cell lineage - Mus musculus (house mouse),4/51,94/9771,0.00142070130497157,0.0326761300143461,0.0290122161225773,12525/12526/12505/16184,4,UPREGULATED,CD4_TH1_Helper,0307
mmu04650,Natural killer cell mediated cytotoxicity - Mus musculus (house mouse),4/51,122/9771,0.0036766321460086,0.0610894564664451,0.054239608945036,16643/15978/27007/14939,4,UPREGULATED,CD4_TH1_Helper,0307
mmu04380,Osteoclast differentiation - Mus musculus (house mouse),4/51,136/9771,0.0054101755574044,0.0732795297156903,0.0650628318757159,15978/14282/16451/18412,4,UPREGULATED,CD4_TH1_Helper,0307
mmu05332,Graft-versus-host disease - Mus musculus (house mouse),3/51,60/9771,0.00371848865447927,0.0610894564664451,0.054239608945036,16643/15978/14939,3,UPREGULATED,CD4_TH1_Helper,0307
mmu05140,Leishmaniasis - Mus musculus (house mouse),3/51,70/9771,0.00573491971688011,0.0732795297156903,0.0650628318757159,15978/13627/16451,3,UPREGULATED,CD4_TH1_Helper,0307
mmu04659,Th17 cell differentiation - Mus musculus (house mouse),3/51,105/9771,0.017291943536412,0.180779409698853,0.160508949572437,15978/16451/16184,3,UPREGULATED,CD4_TH1_Helper,0307
mmu05340,Primary immunodeficiency - Mus musculus (house mouse),2/51,36/9771,0.0150269907278882,0.172810393370714,0.153433484274227,12525/12526,2,UPREGULATED,CD4_TH1_Helper,0307
