Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR8349037,2018-12-18 15:04:24,2018-12-18 14:54:49,1097551,165730126,1097551,150,44,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8349037/SRR8349037.1,SRX5160042,PGT-53895,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4169408,SAMN10611687,simple,3483,Cannabis sativa,Mochi__PGT-53895,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824706,,public,93B9CA00A52670541268DB28DE9C0C0F,3701BD71C693F3F7366BDCD30088E0E3
SRR8347069,2018-12-18 12:27:47,2018-12-18 12:20:22,878540,128069434,878540,145,38,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8347069/SRR8347069.1,SRX5158290,PGT-115305,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4168063,SAMN10609251,simple,3483,Cannabis sativa,Monkey_Train__PGT-115305,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,8F27A2E5264065FA011AFCE2153BA6AE,139DCE8DE440DC4B2B658C3F17F2D306
SRR8349081,2018-12-18 15:04:23,2018-12-18 14:54:44,432917,65365370,432917,150,17,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8349081/SRR8349081.1,SRX5159998,PGT-87980,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4169364,SAMN10611789,simple,3483,Cannabis sativa,Nuken__PGT-87980,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824706,,public,F4FBAB65112EC2543F22D2B5978ED2DC,1A2DBB4761CD4D301F1CE39A6A4A87A3
SRR8349082,2018-12-18 15:04:23,2018-12-18 14:54:44,539147,81419132,539147,151,21,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8349082/SRR8349082.1,SRX5159997,PGT-87981,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4169363,SAMN10611790,simple,3483,Cannabis sativa,OGKB__PGT-87981,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824706,,public,DBD03638E9B511370C0314A59449E445,BBABFC9BD7552B67995D13D77EE39C48
SRR8349045,2018-12-18 15:04:24,2018-12-18 14:54:42,547481,82672579,547481,151,21,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8349045/SRR8349045.1,SRX5160034,PGT-88192,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4169400,SAMN10611813,simple,3483,Cannabis sativa,OG_Kush__PGT-88192,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824706,,public,E6B8CE3E32F541BD3AC128147BC71AAB,BFC3263887CA834FFB68F61642491166
SRR8347075,2018-12-18 12:27:47,2018-12-18 12:20:15,538804,80337927,538804,149,23,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8347075/SRR8347075.1,SRX5158284,PGT-115311,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4168057,SAMN10609257,simple,3483,Cannabis sativa,Ogre__PGT-115311,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,8721F267DD1424B5A0BF652C9F22C286,F18178916C99BDA2F3328ED7C74C8329
SRR8349095,2018-12-18 15:04:23,2018-12-18 14:56:50,1953230,294892748,1953230,150,79,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8349095/SRR8349095.1,SRX5159984,PGT-193108,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4169350,SAMN10611405,simple,3483,Cannabis sativa,Omega_Dog__PGT-193108,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824706,,public,9CC39295187F8B647F9B703880CE897A,0CCF052178044E8D7B47E3239CD41B6C
SRR8347077,2018-12-18 12:27:47,2018-12-18 12:20:24,828761,124994394,828761,150,33,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8347077/SRR8347077.1,SRX5158282,PGT-112254,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4168054,SAMN10609192,simple,3483,Cannabis sativa,Orange_Purple_Crush__PGT-112254,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,11BA6CF5AAA6329EA47B143465BFC441,AF201D68F9748071EA49383D89B9761E
SRR8347055,2018-12-18 12:27:48,2018-12-18 12:20:33,1475178,222684579,1475178,150,61,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8347055/SRR8347055.1,SRX5158304,PGT-108282,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4168077,SAMN10609069,simple,3483,Cannabis sativa,Orange_Rose__PGT-108282,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,A00FA53ED062DB8386C573F1F8B920E3,9972D950C3EFCB0C449C6778856D5047
SRR8349067,2018-12-18 15:04:23,2018-12-18 14:56:52,1519305,229121911,1519305,150,66,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8349067/SRR8349067.1,SRX5160012,PGT-33837,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4169378,SAMN10611637,simple,3483,Cannabis sativa,PR_Kush__PGT-33837,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824706,,public,1706CD522691FF39964B6B1007FE8C58,FA97601AB187853404A32EBA4D85325F
SRR8347068,2018-12-18 12:27:47,2018-12-18 12:20:37,1433023,213863817,1433023,149,61,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8347068/SRR8347068.1,SRX5158291,PGT-115306,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4168065,SAMN10609252,simple,3483,Cannabis sativa,Pacific_G13__PGT-115306,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,D7D8F12914AE63793F1599A513BC1F07,6880F1BFEC6509CFB30964DB5556B71A
SRR8347081,2018-12-18 12:27:47,2018-12-18 12:20:26,810462,121606830,810462,150,35,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8347081/SRR8347081.1,SRX5158278,PGT-126656,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4168050,SAMN10609362,simple,3483,Cannabis sativa,Purple_Pineapple__PGT-126656,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,9C8B40E674875E539FC7179B5A1D5299,E8D5B8D52F5139E92330231B81E6B681
SRR8349096,2018-12-18 15:04:23,2018-12-18 14:56:51,1256355,189656670,1256355,150,49,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8349096/SRR8349096.1,SRX5159983,PGT-193109,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4169349,SAMN10611406,simple,3483,Cannabis sativa,Purple_Train_Wreck__PGT-193109,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824706,,public,243EB755A4C589C41F0D3734217A85C1,5BAAC9BC1B9B7076EC5CC3C45DCDE52B
SRR8349092,2018-12-18 15:04:23,2018-12-18 14:56:52,1825002,275522633,1825002,150,73,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8349092/SRR8349092.1,SRX5159987,PGT-193116,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4169353,SAMN10611412,simple,3483,Cannabis sativa,Red_Bikini__PGT-193116,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824706,,public,7486149E52BEC0BCA9B22336AD169F65,8ECBBAC68D92950A43C586061BE72731
SRR8349078,2018-12-18 15:04:23,2018-12-18 14:54:52,894977,135120281,894977,150,38,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8349078/SRR8349078.1,SRX5160001,PGT-54018,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4169367,SAMN10611717,simple,3483,Cannabis sativa,Red_Congolese__PGT-54018,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824706,,public,31E997559D2D2CFB8CDCCC7FDC44E8C4,6148D5403994F7EE98607619E11CA6C9
SRR8347080,2018-12-18 12:27:47,2018-12-18 12:20:46,2042517,308449362,2042517,151,92,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8347080/SRR8347080.1,SRX5158279,PGT-161797,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4168052,SAMN10609747,simple,3483,Cannabis sativa,SS_x_LA__PGT-161797,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,9163E298281F2698470A743F36AB59C7,A170A033F65DA59B925D8FF4D0F58898
SRR8347061,2018-12-18 12:27:47,2018-12-18 12:20:22,704849,106325205,704849,150,30,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8347061/SRR8347061.1,SRX5158298,PGT-179975,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4168071,SAMN10609750,simple,3483,Cannabis sativa,Sample_A__PGT-179975,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,5205F1C200510338850D6D7F3B08F17E,BBA257C49115589C5B808E09591212B3
SRR8349056,2018-12-18 15:04:24,2018-12-18 14:54:44,638326,96292115,638326,150,24,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8349056/SRR8349056.1,SRX5160023,PGT-198216,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4169389,SAMN10611487,simple,3483,Cannabis sativa,Santa_Cruz_Highland_Oaxaca_Gold_86__PGT-198216,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824706,,public,BE9C3884D31FF659ED7C1962966D3885,4007A52C95E4A28FEC9678D8B3E56C4D
SRR8349028,2018-12-18 15:04:27,2018-12-18 14:56:53,721148,108807981,721148,150,37,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8349028/SRR8349028.1,SRX5160051,PGT-20018,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4169416,SAMN10611509,simple,3483,Cannabis sativa,Scooby_Snacks__PGT-20018,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824706,,public,5A5BECA7F032630913604BD1FAFE11AB,1E5806A0D9C6126190E97B69EE273BF1
SRR8349038,2018-12-18 15:04:24,2018-12-18 14:54:46,975628,147280220,975628,150,37,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8349038/SRR8349038.1,SRX5160041,PGT-88200,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4169407,SAMN10611821,simple,3483,Cannabis sativa,Sirius_Daydream__PGT-88200,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824706,,public,7DBE061B6008CFE4B04F3AC4DC4B1B00,7EEA58E37997A6FA25D5B3666BE15AB5
SRR8349073,2018-12-18 15:04:23,2018-12-18 14:56:52,1031939,155760805,1031939,150,44,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8349073/SRR8349073.1,SRX5160006,PGT-53943,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4169372,SAMN10611714,simple,3483,Cannabis sativa,Space_Dude__PGT-53943,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824706,,public,189F8C7B85B4B1BC94BCD37F5EEE36AD,F06CC0464F7B1B3F07B5FA78783F7BB1
SRR8349064,2018-12-18 15:04:24,2018-12-18 14:56:50,1972860,297617355,1972860,150,81,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8349064/SRR8349064.1,SRX5160015,PGT-33834,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4169381,SAMN10611634,simple,3483,Cannabis sativa,Space_Oddity__PGT-33834,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824706,,public,832A68C1B9AF43EF4E049E8F4C9B4572,6C653A2445E3689B433D2854813D6B3F
SRR8347059,2018-12-18 12:27:47,2018-12-18 12:20:13,491607,74173249,491607,150,21,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8347059/SRR8347059.1,SRX5158300,PGT-179974,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4168072,SAMN10609749,simple,3483,Cannabis sativa,Sunset_Sherbert_B__PGT-179974,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,32583A3971E94C425FA3163498C7CB32,CA0345037E427CB787EA5A2A9C0E1918
SRR8349071,2018-12-18 15:04:23,2018-12-18 14:56:51,869281,131078937,869281,150,35,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8349071/SRR8349071.1,SRX5160008,PGT-53965,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4169374,SAMN10611716,simple,3483,Cannabis sativa,Sunset_Sherbert__PGT-53965,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824706,,public,689DD8709B0726C442D2ACAD08B77789,EB10C80657B2A78482BD8456319A0DCB
SRR8349083,2018-12-18 15:04:23,2018-12-18 14:54:50,721364,108855152,721364,150,28,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8349083/SRR8349083.1,SRX5159996,PGT-87978,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4169362,SAMN10611787,simple,3483,Cannabis sativa,TJs_CBD__PGT-87978,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824706,,public,E412B4F16F2A983B85651A2400D5C9C9,214F939C4EB9A106675EB7E1C272DBBF
SRR8347063,2018-12-18 12:27:47,2018-12-18 12:20:47,1551365,233261836,1551365,150,65,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8347063/SRR8347063.1,SRX5158296,PGT-115307,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4168069,SAMN10609253,simple,3483,Cannabis sativa,Tangie_Cure__PGT-115307,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,DA6B514BFD9F502B76C4DEDE5CFC745F,352D1B2E1C0D63B273ACCF27EC3376FB
SRR8349084,2018-12-18 15:04:23,2018-12-18 14:54:44,529164,79889631,529164,150,21,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8349084/SRR8349084.1,SRX5159995,PGT-87979,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4169361,SAMN10611788,simple,3483,Cannabis sativa,Tangie__PGT-87979,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824706,,public,2B2F40A4556DEA4FD161E92C0FD2428A,DA7CFDE2C2C579EADA7EC22BAE238FBF
SRR8349069,2018-12-18 15:04:23,2018-12-18 14:56:52,1921902,290079287,1921902,150,84,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8349069/SRR8349069.1,SRX5160010,PGT-33839,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4169376,SAMN10611639,simple,3483,Cannabis sativa,The_Clone_Zone__PGT-33839,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824706,,public,1C6F94C9C31B1BA42664DA2108070158,A6E3EADA4F82B9A050E0A09C6B635F34
SRR8349075,2018-12-18 15:04:23,2018-12-18 14:56:48,2092359,315447742,2092359,150,79,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8349075/SRR8349075.1,SRX5160004,PGT-54023,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4169370,SAMN10611720,simple,3483,Cannabis sativa,Trainwreck__PGT-54023,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824706,,public,0C392A55277EB26680A7CE50DDF870B4,67B3327CABBE3B4060CA609A57C1E2D4
SRR8347065,2018-12-18 12:27:47,2018-12-18 12:20:21,678969,99519028,678969,146,29,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8347065/SRR8347065.1,SRX5158294,PGT-115309,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4168066,SAMN10609255,simple,3483,Cannabis sativa,Triangle_Mints__PGT-115309,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,DE76E2AF733BE171CCFCDD6C0845F32F,AE1214C15454BF14401A523F200210E7
SRR8349080,2018-12-18 15:04:23,2018-12-18 14:56:51,2021892,304740842,2021892,150,82,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8349080/SRR8349080.1,SRX5159999,PGT-54024,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4169365,SAMN10611721,simple,3483,Cannabis sativa,Trident__PGT-54024,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824706,,public,C5BCED45DF951A74E3D0E7B5FD3284B4,B9BEDD0CCC6B5788AED6E633CA3E731B
SRR8347057,2018-12-18 12:27:47,2018-12-18 12:20:36,1783304,268820115,1783304,150,70,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8347057/SRR8347057.1,SRX5158302,PGT-108284,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4168075,SAMN10609071,simple,3483,Cannabis sativa,Unknown_12__PGT-108284,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,2109E8AE5E9238164D7E861C12D623F8,3E74D37A9755EE9BE6E97704B6BDE4AE
SRR8347056,2018-12-18 12:27:47,2018-12-18 12:20:41,1724836,259889325,1724836,150,71,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8347056/SRR8347056.1,SRX5158303,PGT-108285,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4168076,SAMN10609072,simple,3483,Cannabis sativa,Unknown_9__PGT-108285,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,4CC5D2E4661CAE516FFB51FF9852878E,5527924448385BB369E001A6504AC472
SRR8347070,2018-12-18 12:27:47,2018-12-18 12:20:21,674149,101744517,674149,150,26,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8347070/SRR8347070.1,SRX5158289,PGT-112255,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4168062,SAMN10609193,simple,3483,Cannabis sativa,Vino_OG_2__PGT-112255,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,E2B61ECF2EDB40A7544C03DD1EABDA75,B9C5443140A0C8102C5D4ED67D1D1748
SRR8349086,2018-12-18 15:04:23,2018-12-18 14:54:44,430076,64944124,430076,151,16,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8349086/SRR8349086.1,SRX5159993,PGT-87977,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4169359,SAMN10611786,simple,3483,Cannabis sativa,Voodoo_Chile__PGT-87977,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824706,,public,E1140327EDA1284123E0F46A3A97D34D,1ABD3BD477A3477420AD525E72F82C7D
SRR8349074,2018-12-18 15:04:23,2018-12-18 14:54:53,981348,148147362,981348,150,41,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8349074/SRR8349074.1,SRX5160005,PGT-53941,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4169371,SAMN10611713,simple,3483,Cannabis sativa,Vortex__PGT-53941,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824706,,public,1DEB2232B53B7B8EF1FE376E92D93AE6,4CF6A49C1C79FD8F2BDCA9E8D487E238
SRR8347073,2018-12-18 12:27:47,2018-12-18 12:20:30,988109,149150000,988109,150,38,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8347073/SRR8347073.1,SRX5158286,PGT-112258,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4168059,SAMN10609196,simple,3483,Cannabis sativa,Wedding_Cake__PGT-112258,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,9A31477615518CA4955061EC50D312F7,9B516B0AEF3CBBA3042DDB509F702DB1
SRR8349070,2018-12-18 15:04:23,2018-12-18 14:55:06,1364481,205719823,1364481,150,58,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8349070/SRR8349070.1,SRX5160009,PGT-33840,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4169375,SAMN10611640,simple,3483,Cannabis sativa,Wookies__PGT-33840,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824706,,public,701A8814FD16F9D8F18D546A7B1790CE,2A528C0DE75598A5EA19EFA82A05229C
SRR8347165,2018-12-18 12:27:46,2018-12-18 12:20:45,784604,118464715,784604,150,33,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8347165/SRR8347165.1,SRX5158194,PGT-147500,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167967,SAMN10609547,simple,3483,Cannabis sativa,ACDC__PGT-147500,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,1A4C7551CFFB6AB6EDCD3E287AFE3A65,177982FB56854866F877E8B45A248124
SRR8347135,2018-12-18 12:27:46,2018-12-18 12:20:49,1300991,193869415,1300991,149,56,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8347135/SRR8347135.1,SRX5158224,PGT-126694,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167997,SAMN10609398,simple,3483,Cannabis sativa,AK_47__PGT-126694,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,492B84779691A0350E43C4A67B07E89C,D4CBC54C57EE2559A81BD5461B942433
SRR8347146,2018-12-18 12:27:46,2018-12-18 12:20:51,1482156,223743083,1482156,150,66,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8347146/SRR8347146.1,SRX5158213,PGT-14049,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167986,SAMN10609522,simple,3483,Cannabis sativa,Afghan__PGT-14049,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,35971ACEDD84064A15694D87C4B026A5,B27D3E197A903A7040D26623B20F2D75
SRR8347099,2018-12-18 12:27:47,2018-12-18 12:20:25,793422,119709671,793422,150,28,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8347099/SRR8347099.1,SRX5158260,PGT-104972,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4168034,SAMN10608991,simple,3483,Cannabis sativa,Agent_Orange__PGT-104972,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,0586D0E18385CBB002AF340835F74676,46F5D6A79BE745B4A09687AA0CC1E99A
SRR8347141,2018-12-18 12:27:46,2018-12-18 12:20:42,1083973,163611228,1083973,150,45,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8347141/SRR8347141.1,SRX5158218,PGT-180593,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167990,SAMN10609798,simple,3483,Cannabis sativa,Albino_Kush__PGT-180593,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,2782C4870B3E4946D318888FB1666766,DAA70BCCC1CCE71A35AA9070569942BA
