Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR8346973,2018-12-18 12:27:40,2018-12-18 12:20:44,2278401,344064780,2278401,151,105,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346973/SRR8346973.1,SRX5157799,PGT-13991,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167572,SAMN10609513,simple,3483,Cannabis sativa,Gold_Colombian__PGT-13991,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,2477522F96A4F2238A8032165F69486B,4E1CD309B6A0E9849049B68624F016AE
SRR8346972,2018-12-18 12:27:40,2018-12-18 12:19:58,538080,81115314,538080,150,25,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346972/SRR8346972.1,SRX5157800,PGT-13992,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167573,SAMN10609514,simple,3483,Cannabis sativa,Gold_Colombian__PGT-13992,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,2A3FE26698E68677C673109F866CC47A,B7F784CF8B0E2B8CF76011B80B00D8DC
SRR8346892,2018-12-18 12:27:41,2018-12-18 12:20:05,1223935,184345515,1223935,150,45,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346892/SRR8346892.1,SRX5157880,PGT-105036,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167653,SAMN10609021,simple,3483,Cannabis sativa,Golden_Pineapple__PGT-105036,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,5BA8B4EC5ABF967BC4A4CC55513B45F0,0DF2605922F622979D4F7C462BCC85C5
SRR8346963,2018-12-18 12:27:40,2018-12-18 12:21:03,3135172,473336631,3135172,150,146,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346963/SRR8346963.1,SRX5157809,PGT-15504,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167582,SAMN10609639,simple,3483,Cannabis sativa,Green_Crack__PGT-15504,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,52871D2FC0171A941D45E19D7761701B,430C70B7B2B23E1AE9009FB1D7CFF1C5
SRR8346986,2018-12-18 12:27:40,2018-12-18 12:20:23,1815472,273963746,1815472,150,76,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346986/SRR8346986.1,SRX5157786,PGT-126707,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167559,SAMN10609411,simple,3483,Cannabis sativa,HarleTsu__PGT-126707,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,004321433D8FFBDD02108A6E785FA87F,B72E847B318F04697B41A63D258F67DD
SRR8346961,2018-12-18 12:27:40,2018-12-18 12:21:01,3300598,498292582,3300598,150,156,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346961/SRR8346961.1,SRX5157811,PGT-15506,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167584,SAMN10609641,simple,3483,Cannabis sativa,Harle_Tsu__PGT-15506,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,CD081E040E566696A27DC3BAF1FD484A,8EBE50F58CCF36F9D6210CA5EC7AF037
SRR8346981,2018-12-18 12:27:40,2018-12-18 12:20:20,1743841,245531085,1743841,140,75,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346981/SRR8346981.1,SRX5157791,PGT-126710,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167564,SAMN10609414,simple,3483,Cannabis sativa,Immortal__PGT-126710,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,66CA24F1AF59DF639EEAF43FAB73BB55,6CD77E5177448FC1D2885453B06D3761
SRR8346953,2018-12-18 12:27:40,2018-12-18 12:20:10,1110636,167672824,1110636,150,48,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346953/SRR8346953.1,SRX5157819,PGT-132704,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167592,SAMN10609429,simple,3483,Cannabis sativa,Island_Sweet_Skunk__PGT-132704,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,06BF90A5634B1B096F12080057CB59BD,DBD92B7A387B31CF863C1052E3008F76
SRR8346948,2018-12-18 12:27:40,2018-12-18 12:20:18,502302,75690582,502302,150,21,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346948/SRR8346948.1,SRX5157824,PGT-180614,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167597,SAMN10609819,simple,3483,Cannabis sativa,Jack_Herer__PGT-180614,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,06376D7443C77D952FE8AAC79E4FC67B,B593E3B47BFD33223231759FFB834AAC
SRR8346937,2018-12-18 12:27:40,2018-12-18 12:20:10,1231093,185856537,1231093,150,53,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346937/SRR8346937.1,SRX5157835,PGT-161693,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167608,SAMN10609734,simple,3483,Cannabis sativa,Jazz__PGT-161693,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,9EE30EDEBABA256A4732D0E080EE66AC,7D9AE97597BF97367E47EEEA6E41B31B
SRR8346966,2018-12-18 12:27:40,2018-12-18 12:21:39,4655875,703120235,4655875,151,221,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346966/SRR8346966.1,SRX5157806,PGT-15511,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167579,SAMN10609646,simple,3483,Cannabis sativa,Larry_OG_Kush__PGT-15511,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,098CBE578DE8DD829A15E23AF5614949,E9A6ED2E2498BEF3779FF1B5602BF838
SRR8346958,2018-12-18 12:27:40,2018-12-18 12:20:06,1018611,144694080,1018611,142,43,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346958/SRR8346958.1,SRX5157814,PGT-126688,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167588,SAMN10609393,simple,3483,Cannabis sativa,Lemon_Meringue__PGT-126688,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,9C8D68435CC7578B8050F081D8D98002,1CC991E1E29131E61A22AD0E2755A9D5
SRR8346983,2018-12-18 12:27:40,2018-12-18 12:20:15,1266022,191109258,1266022,150,55,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346983/SRR8346983.1,SRX5157789,PGT-132691,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167562,SAMN10609416,simple,3483,Cannabis sativa,Lemon_Tree__PGT-132691,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,C9E9C2F4ED44CE8D91F488C630186381,DAE43E27C9AE9A4FDB6232484E2637E6
SRR8346939,2018-12-18 12:27:40,2018-12-18 12:20:00,950246,143448769,950246,150,38,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346939/SRR8346939.1,SRX5157833,PGT-161695,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167606,SAMN10609736,simple,3483,Cannabis sativa,Lite_Me_Up__PGT-161695,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,E261329B1F004B91E410D7E251A1F381,FB308FAECFDC0D54CC54E33DA040783A
SRR8346912,2018-12-18 12:27:41,2018-12-18 12:20:00,908317,137099747,908317,150,37,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346912/SRR8346912.1,SRX5157860,PGT-161628,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167633,SAMN10609679,simple,3483,Cannabis sativa,Lot_Dog__PGT-161628,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,C9423C909D9EA01AA04AA3E744525A6C,4A78B61ACEF1EA49BC81D7B1FACAB8F6
SRR8346949,2018-12-18 12:27:40,2018-12-18 12:20:05,777090,117276447,777090,150,34,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346949/SRR8346949.1,SRX5157823,PGT-147539,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167596,SAMN10609578,simple,3483,Cannabis sativa,Macob_Kush_F1__PGT-147539,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,4D7CEE53EDE63F01BBCFC76F5B4BCEA0,482A22275116130AF2BF127647A4EC79
SRR8346894,2018-12-18 12:27:41,2018-12-18 12:20:03,1186927,179024765,1186927,150,44,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346894/SRR8346894.1,SRX5157878,PGT-105033,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167651,SAMN10609019,simple,3483,Cannabis sativa,Mk-Ultra_Thseeds_Colorado__PGT-105033,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,E39227A4F4FE243F953371498A8ABA00,C05DD834012C42EE2921C9547320692A
SRR8346910,2018-12-18 12:27:41,2018-12-18 12:20:01,1079711,162901187,1079711,150,44,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346910/SRR8346910.1,SRX5157862,PGT-180617,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167635,SAMN10609822,simple,3483,Cannabis sativa,Mountain_Girl__PGT-180617,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,BE6CEB88D66B8DA99F3AAE08DCA81592,11296D1CE7EC09389B837CE397B25535
SRR8346925,2018-12-18 12:27:41,2018-12-18 12:20:04,1050489,158385123,1050489,150,36,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346925/SRR8346925.1,SRX5157847,PGT-105026,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167620,SAMN10609013,simple,3483,Cannabis sativa,Mt._Hood_Magic__PGT-105026,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,D07B329618A253B388E736846A0A389E,807353CAEF2C4B67A96F55678C38796C
SRR8346987,2018-12-18 12:27:40,2018-12-18 12:20:24,1735317,261662002,1735317,150,75,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346987/SRR8346987.1,SRX5157785,PGT-126708,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167558,SAMN10609412,simple,3483,Cannabis sativa,Mystery_OG__PGT-126708,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,E55F019FEB8F7FD4AE165066030DB7AD,E73752A2ACA6B65CC3117D220D063322
SRR8346931,2018-12-18 12:27:41,2018-12-18 12:20:03,928489,140177570,928489,150,40,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346931/SRR8346931.1,SRX5157841,PGT-161697,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167614,SAMN10609738,simple,3483,Cannabis sativa,N.Y.C.D.__PGT-161697,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,A70D7557CC5CE85232587123625FD05C,8F986CFDDC3E9D6854ABFA0347D652B1
SRR8346911,2018-12-18 12:27:41,2018-12-18 12:19:47,398760,60223955,398760,151,17,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346911/SRR8346911.1,SRX5157861,PGT-147506,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167634,SAMN10609550,simple,3483,Cannabis sativa,Nigerian_Hashplant__PGT-147506,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,0D7C1BACB733F79D02855C87A04035F8,601EB1CEC2B093A568B16DB79F1A1295
SRR8346897,2018-12-18 12:27:41,2018-12-18 12:19:48,474382,71424910,474382,150,21,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346897/SRR8346897.1,SRX5157875,PGT-115332,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167648,SAMN10609278,simple,3483,Cannabis sativa,OG-78__PGT-115332,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,48BD8B22A1D63BD804F888A76C216973,3927A5956C28BF004CAD923B2A38589C
SRR8346965,2018-12-18 12:27:40,2018-12-18 12:22:17,5956099,899324918,5956099,150,289,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346965/SRR8346965.1,SRX5157807,PGT-15510,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167580,SAMN10609645,simple,3483,Cannabis sativa,OG_Chem_Dog__PGT-15510,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,B2ECDFC95F6D29BE55380768811E4D83,B97EDB92BDB56ED79A756F90ACBD788B
SRR8346960,2018-12-18 12:27:40,2018-12-18 12:20:04,862449,130158371,862449,150,38,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346960/SRR8346960.1,SRX5157812,PGT-132713,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167585,SAMN10609438,simple,3483,Cannabis sativa,OG_Kush__PGT-132713,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,CD96AFDB68122F5A5A4989C1D689104A,7A96D215DFBDAEA34C7B702A6588261D
SRR8346905,2018-12-18 12:27:41,2018-12-18 12:20:01,1181303,178316937,1181303,150,50,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346905/SRR8346905.1,SRX5157867,PGT-115329,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167641,SAMN10609275,simple,3483,Cannabis sativa,Old_School__PGT-115329,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,E3772535ACAB8F7B2E8D87BE174F4918,EBAF5946C9539CBD25C9501E3CDD4E13
SRR8346919,2018-12-18 12:27:41,2018-12-18 12:19:59,1147813,173283573,1147813,150,43,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346919/SRR8346919.1,SRX5157853,PGT-105024,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167626,SAMN10609011,simple,3483,Cannabis sativa,Oregon_Diesel__PGT-105024,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,E29594831EC0B2A7251E660A90A83812,D8F18F7B85BD44C39C3A66BF851E515B
SRR8346901,2018-12-18 12:27:41,2018-12-18 12:19:49,570437,86054263,570437,150,24,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346901/SRR8346901.1,SRX5157871,PGT-115325,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167644,SAMN10609271,simple,3483,Cannabis sativa,Pennywise__PGT-115325,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,D410F659061523ACF0A9DE6FEFA6A2E8,C38D9306A16028807D158394351B6087
SRR8346947,2018-12-18 12:27:40,2018-12-18 12:20:00,562971,84919472,562971,150,23,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346947/SRR8346947.1,SRX5157825,PGT-180615,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167598,SAMN10609820,simple,3483,Cannabis sativa,Pineapple_mimosa__PGT-180615,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,3F8BF99C66ED1E56970631077D6D1CA6,D8DF82942F0B101915403E09F3F99719
SRR8346891,2018-12-18 12:27:41,2018-12-18 12:19:52,732712,110573448,732712,150,28,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346891/SRR8346891.1,SRX5157881,PGT-105039,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167654,SAMN10609024,simple,3483,Cannabis sativa,Power-Up_SBG__PGT-105039,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,C6C640DE90BCF5CD119F81B4F2DA36AD,A90718C5F3C3756FFB5588A9EF06BE83
SRR8346927,2018-12-18 12:27:41,2018-12-18 12:19:57,725180,108586853,725180,149,32,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346927/SRR8346927.1,SRX5157845,PGT-147508,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167618,SAMN10609552,simple,3483,Cannabis sativa,Puppies_Breath__PGT-147508,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,16AE1FCFE9BCBBAE0D688593A22E0225,42A0F48F680E3B264B147661D7CD42BB
SRR8346915,2018-12-18 12:27:41,2018-12-18 12:20:12,1711361,258159679,1711361,150,73,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346915/SRR8346915.1,SRX5157857,PGT-180587,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167630,SAMN10609792,simple,3483,Cannabis sativa,Purple_Calyx__PGT-180587,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,C554B3FCEFC9AA9AB26D1AEAACDDBD8F,EAA08D7AEF1725D8C7FE8E116F9C4548
SRR8346906,2018-12-18 12:27:41,2018-12-18 12:20:01,1234058,186035415,1234058,150,53,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346906/SRR8346906.1,SRX5157866,PGT-115328,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167639,SAMN10609274,simple,3483,Cannabis sativa,Ringos_Gift__PGT-115328,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,250C5F90161682D94FFC5A17A54283DE,AFCFDA1187DB51DD738249DDCCEEA50D
SRR8346964,2018-12-18 12:27:40,2018-12-18 12:21:34,4961342,749062581,4961342,150,233,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346964/SRR8346964.1,SRX5157808,PGT-15505,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167581,SAMN10609640,simple,3483,Cannabis sativa,Ringos_Gift__PGT-15505,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,BFAFE9DDD72706F79CA88A16A060E609,68EEEEF9B87C909AA32C1562C749CFE6
SRR8346929,2018-12-18 12:27:41,2018-12-18 12:20:23,2390700,360855657,2390700,150,88,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346929/SRR8346929.1,SRX5157843,PGT-18300,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167615,SAMN10609854,simple,3483,Cannabis sativa,Royal_Kush_47__PGT-18300,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,E59DAC495D6A490E70E5D770302E93B6,FE2E42003F950A190DC3779F7C868124
SRR8346970,2018-12-18 12:27:40,2018-12-18 12:21:46,4771300,720339104,4771300,150,223,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346970/SRR8346970.1,SRX5157802,PGT-15513,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167575,SAMN10609648,simple,3483,Cannabis sativa,Royal_Kush__PGT-15513,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,1E79F72B5653E16A11F1F669A69F37E9,97AFD771267D997A9044428CB42B806C
SRR8346988,2018-12-18 12:27:40,2018-12-18 12:20:12,1226831,185101882,1226831,150,52,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346988/SRR8346988.1,SRX5157784,PGT-180605,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167556,SAMN10609810,simple,3483,Cannabis sativa,Ruby_Red_Grapefruit__PGT-180605,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,08BF711B630AE8B3CF393754DA74E810,FF22616FC8FA678C14DE9E201F328DE8
SRR8346942,2018-12-18 12:27:40,2018-12-18 12:19:50,314423,47428515,314423,150,14,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346942/SRR8346942.1,SRX5157830,PGT-180622,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167603,SAMN10609827,simple,3483,Cannabis sativa,SBSE_x_78__PGT-180622,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,A0C4EA9DE20B1E6CDA40FB07566A42FE,FA807D4E775C0D18A850B14402D623B6
SRR8346913,2018-12-18 12:27:41,2018-12-18 12:20:26,2391471,361180559,2391471,151,105,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346913/SRR8346913.1,SRX5157859,PGT-147525,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167632,SAMN10609568,simple,3483,Cannabis sativa,SFV__PGT-147525,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,32675265E26AE51322C47DFF7009E809,B2A7301DB500DE8DBF88F910A38663FE
SRR8346907,2018-12-18 12:27:41,2018-12-18 12:20:05,1053663,159028031,1053663,150,44,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346907/SRR8346907.1,SRX5157865,PGT-115327,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167638,SAMN10609273,simple,3483,Cannabis sativa,Shark_Shock__PGT-115327,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,1742CE0265C636EB450ECD37B511C19C,A61E810BD1224FB1DB0397C8C993DAB4
SRR8346923,2018-12-18 12:27:41,2018-12-18 12:20:05,1240744,187302404,1240744,150,46,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346923/SRR8346923.1,SRX5157849,PGT-105028,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167622,SAMN10609015,simple,3483,Cannabis sativa,Skywalker__PGT-105028,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,1EB1502E8DBD0EEE4A1B4DAF564ADA03,288B3A83456D5A80AF4EF09A916900DA
SRR8346945,2018-12-18 12:27:40,2018-12-18 12:19:55,529831,79805894,529831,150,23,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346945/SRR8346945.1,SRX5157827,PGT-180621,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167600,SAMN10609826,simple,3483,Cannabis sativa,Sour_Tangie_2__PGT-180621,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,9AC41C52C3D1B3D7E04BF88B3941BF50,9FF073442BB0A16C8C9B77D0618D2C61
SRR8346903,2018-12-18 12:27:41,2018-12-18 12:19:53,765324,115041845,765324,150,31,,https://sra-downloadb.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-4/SRR8346903/SRR8346903.1,SRX5157869,PGT-115323,AMPLICON,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP173788,PRJNA510566,,510566,SRS4167642,SAMN10609269,simple,3483,Cannabis sativa,Sour_Tsunami__PGT-115323,,,,,,,no,,,,,PHYLOS BIOSCIENCE,SRA824598,,public,BEBD052C2A8B88DCF357936D553FF8A1,636D1B3BB0FFEE9AA86D478EB2B9E06D
