ID,Description,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Regulation,Cell_Population,Treatment
GO:0048641,regulation of skeletal muscle tissue development,32/28943,0.005516277,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:1901099,negative regulation of signal transduction in absence of ligand,32/28943,0.005516277,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:2001240,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand,32/28943,0.005516277,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:1903429,regulation of cell maturation,33/28943,0.005688267,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0036037,CD8-positive| alpha-beta T cell activation,34/28943,0.005860234,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0060402,calcium ion transport into cytosol,34/28943,0.005860234,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0032104,regulation of response to extracellular stimulus,35/28943,0.006032177,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0032107,regulation of response to nutrient levels,35/28943,0.006032177,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0002902,regulation of B cell apoptotic process,36/28943,0.006204096,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0031069,hair follicle morphogenesis,36/28943,0.006204096,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0003309,type B pancreatic cell differentiation,37/28943,0.006375992,0.03780758,0.008433897,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0010667,negative regulation of cardiac muscle cell apoptotic process,37/28943,0.006375992,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0033687,osteoblast proliferation,37/28943,0.006375992,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0002068,glandular epithelial cell development,39/28943,0.006719711,0.03780758,0.008433897,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0033032,regulation of myeloid cell apoptotic process,39/28943,0.006719711,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0048753,pigment granule organization,39/28943,0.006719711,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0002931,response to ischemia,40/28943,0.006891535,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0010664,negative regulation of striated muscle cell apoptotic process,40/28943,0.006891535,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0050931,pigment cell differentiation,40/28943,0.006891535,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:1901532,regulation of hematopoietic progenitor cell differentiation,40/28943,0.006891535,0.03780758,0.008433897,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0043368,positive T cell selection,41/28943,0.007063335,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0040018,positive regulation of multicellular organism growth,42/28943,0.007235112,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0048730,epidermis morphogenesis,42/28943,0.007235112,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0051452,intracellular pH reduction,42/28943,0.007235112,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0035883,enteroendocrine cell differentiation,43/28943,0.007406864,0.03780758,0.008433897,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0048873,homeostasis of number of cells within a tissue,43/28943,0.007406864,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0001782,B cell homeostasis,44/28943,0.007578593,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0010830,regulation of myotube differentiation,44/28943,0.007578593,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:2000772,regulation of cellular senescence,44/28943,0.007578593,0.03780758,0.008433897,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0008631,intrinsic apoptotic signaling pathway in response to oxidative stress,45/28943,0.007750298,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:2001239,regulation of extrinsic apoptotic signaling pathway in absence of ligand,45/28943,0.007750298,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0001783,B cell apoptotic process,46/28943,0.00792198,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0030279,negative regulation of ossification,46/28943,0.00792198,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0033028,myeloid cell apoptotic process,46/28943,0.00792198,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0048536,spleen development,46/28943,0.00792198,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0010559,regulation of glycoprotein biosynthetic process,47/28943,0.008093637,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0030890,positive regulation of B cell proliferation,47/28943,0.008093637,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0048741,skeletal muscle fiber development,48/28943,0.008265271,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0010332,response to gamma radiation,49/28943,0.008436881,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0044848,biological phase,49/28943,0.008436881,0.03780758,0.008433897,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0070232,regulation of T cell apoptotic process,49/28943,0.008436881,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:1903018,regulation of glycoprotein metabolic process,50/28943,0.008608468,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0043029,T cell homeostasis,51/28943,0.00878003,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0045646,regulation of erythrocyte differentiation,51/28943,0.00878003,0.03780758,0.008433897,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0031103,axon regeneration,53/28943,0.009123084,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0014904,myotube cell development,54/28943,0.009294576,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0048066,developmental pigmentation,54/28943,0.009294576,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0042149,cellular response to glucose starvation,55/28943,0.009466043,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0048546,digestive tract morphogenesis,55/28943,0.009466043,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:2000378,negative regulation of reactive oxygen species metabolic process,55/28943,0.009466043,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0001662,behavioral fear response,56/28943,0.009637487,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:1901861,regulation of muscle tissue development,56/28943,0.009637487,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0002209,behavioral defense response,57/28943,0.009808907,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0002762,negative regulation of myeloid leukocyte differentiation,57/28943,0.009808907,0.03780758,0.008433897,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0031018,endocrine pancreas development,57/28943,0.009808907,0.03780758,0.008433897,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0033059,cellular pigmentation,57/28943,0.009808907,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0048538,thymus development,57/28943,0.009808907,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0051489,regulation of filopodium assembly,57/28943,0.009808907,0.03780758,0.008433897,Myo10,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:1903170,negative regulation of calcium ion transmembrane transport,57/28943,0.009808907,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0045058,T cell selection,58/28943,0.009980303,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0051155,positive regulation of striated muscle cell differentiation,58/28943,0.009980303,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0070229,negative regulation of lymphocyte apoptotic process,58/28943,0.009980303,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0002066,columnar/cuboidal epithelial cell development,60/28943,0.010323025,0.03780758,0.008433897,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0010665,regulation of cardiac muscle cell apoptotic process,60/28943,0.010323025,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0046902,regulation of mitochondrial membrane permeability,60/28943,0.010323025,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0031102,neuron projection regeneration,62/28943,0.010665652,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0042596,fear response,62/28943,0.010665652,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0048599,oocyte development,62/28943,0.010665652,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0010662,regulation of striated muscle cell apoptotic process,63/28943,0.010836929,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0042551,neuron maturation,63/28943,0.010836929,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0001954,positive regulation of cell-matrix adhesion,64/28943,0.011008183,0.03780758,0.008433897,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0010659,cardiac muscle cell apoptotic process,64/28943,0.011008183,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0014911,positive regulation of smooth muscle cell migration,64/28943,0.011008183,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0019748,secondary metabolic process,64/28943,0.011008183,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0070059,intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress,64/28943,0.011008183,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0001836,release of cytochrome c from mitochondria,65/28943,0.011179414,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0010656,negative regulation of muscle cell apoptotic process,65/28943,0.011179414,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0009994,oocyte differentiation,66/28943,0.01135062,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0032835,glomerulus development,66/28943,0.01135062,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0070231,T cell apoptotic process,66/28943,0.01135062,0.03780758,0.008433897,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0001658,branching involved in ureteric bud morphogenesis,67/28943,0.011521803,0.037821571,0.008437018,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0010658,striated muscle cell apoptotic process,67/28943,0.011521803,0.037821571,0.008437018,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0042440,pigment metabolic process,68/28943,0.011692962,0.038107279,0.008500752,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0045668,negative regulation of osteoblast differentiation,69/28943,0.011864098,0.03838883,0.008563559,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:1904036,negative regulation of epithelial cell apoptotic process,70/28943,0.012035209,0.038666311,0.008625458,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0048678,response to axon injury,72/28943,0.012377362,0.039202939,0.008745166,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:2000134,negative regulation of G1/S transition of mitotic cell cycle,72/28943,0.012377362,0.039202939,0.008745166,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0001541,ovarian follicle development,73/28943,0.012548402,0.039202939,0.008745166,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0030888,regulation of B cell proliferation,73/28943,0.012548402,0.039202939,0.008745166,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0060675,ureteric bud morphogenesis,74/28943,0.012719419,0.039426442,0.008795024,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0010507,negative regulation of autophagy,75/28943,0.012890412,0.039426442,0.008795024,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0046847,filopodium assembly,76/28943,0.013061382,0.039426442,0.008795024,Myo10,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0051453,regulation of intracellular pH,76/28943,0.013061382,0.039426442,0.008795024,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0051926,negative regulation of calcium ion transport,76/28943,0.013061382,0.039426442,0.008795024,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0048146,positive regulation of fibroblast proliferation,77/28943,0.013232328,0.039426442,0.008795024,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0038034,signal transduction in absence of ligand,78/28943,0.01340325,0.039426442,0.008795024,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0072171,mesonephric tubule morphogenesis,78/28943,0.01340325,0.039426442,0.008795024,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0097192,extrinsic apoptotic signaling pathway in absence of ligand,78/28943,0.01340325,0.039426442,0.008795024,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0051149,positive regulation of muscle cell differentiation,80/28943,0.013745023,0.039898044,0.008900226,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:2000107,negative regulation of leukocyte apoptotic process,80/28943,0.013745023,0.039898044,0.008900226,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0007568,aging,81/28943,0.013915874,0.039898044,0.008900226,Ifi27l2a,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0045471,response to ethanol,81/28943,0.013915874,0.039898044,0.008900226,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:1902807,negative regulation of cell cycle G1/S phase transition,82/28943,0.014086701,0.04013381,0.008952819,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0008625,extrinsic apoptotic signaling pathway via death domain receptors,83/28943,0.014257505,0.040305469,0.008991112,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0030641,regulation of cellular pH,84/28943,0.014428285,0.040305469,0.008991112,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0070228,regulation of lymphocyte apoptotic process,85/28943,0.014599042,0.040305469,0.008991112,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0002067,glandular epithelial cell differentiation,86/28943,0.014769774,0.040305469,0.008991112,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0048041,focal adhesion assembly,86/28943,0.014769774,0.040305469,0.008991112,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0051384,response to glucocorticoid,86/28943,0.014769774,0.040305469,0.008991112,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0072078,nephron tubule morphogenesis,86/28943,0.014769774,0.040305469,0.008991112,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0051881,regulation of mitochondrial membrane potential,88/28943,0.015111169,0.040483446,0.009030814,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0072088,nephron epithelium morphogenesis,88/28943,0.015111169,0.040483446,0.009030814,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:2000736,regulation of stem cell differentiation,88/28943,0.015111169,0.040483446,0.009030814,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0002260,lymphocyte homeostasis,89/28943,0.015281831,0.040483446,0.009030814,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0040014,regulation of multicellular organism growth,89/28943,0.015281831,0.040483446,0.009030814,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0072028,nephron morphogenesis,90/28943,0.015452469,0.04069749,0.009078562,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0001656,metanephros development,91/28943,0.015623083,0.040883053,0.009119956,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0045638,negative regulation of myeloid cell differentiation,92/28943,0.015793674,0.040883053,0.009119956,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0061333,renal tubule morphogenesis,92/28943,0.015793674,0.040883053,0.009119956,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0031016,pancreas development,93/28943,0.015964241,0.041089779,0.009166071,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0031960,response to corticosteroid,95/28943,0.016305304,0.041496083,0.009256707,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0045069,regulation of viral genome replication,95/28943,0.016305304,0.041496083,0.009256707,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0007044,cell-substrate junction assembly,96/28943,0.0164758,0.04169574,0.009301246,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0090559,regulation of membrane permeability,98/28943,0.016816722,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0048864,stem cell development,99/28943,0.016987147,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:2001237,negative regulation of extrinsic apoptotic signaling pathway,99/28943,0.016987147,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0014910,regulation of smooth muscle cell migration,100/28943,0.017157549,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:2001243,negative regulation of intrinsic apoptotic signaling pathway,100/28943,0.017157549,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0006885,regulation of pH,101/28943,0.017327927,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0036473,cell death in response to oxidative stress,101/28943,0.017327927,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0150115,cell-substrate junction organization,102/28943,0.017498281,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0010660,regulation of muscle cell apoptotic process,103/28943,0.017668612,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0051153,regulation of striated muscle cell differentiation,104/28943,0.017838919,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0072080,nephron tubule development,105/28943,0.018009202,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0001657,ureteric bud development,107/28943,0.018349698,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0060993,kidney morphogenesis,107/28943,0.018349698,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0007006,mitochondrial membrane organization,108/28943,0.018519911,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0010657,muscle cell apoptotic process,108/28943,0.018519911,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:1904063,negative regulation of cation transmembrane transport,108/28943,0.018519911,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0033555,multicellular organismal response to stress,109/28943,0.0186901,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0070227,lymphocyte apoptotic process,109/28943,0.0186901,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0071456,cellular response to hypoxia,110/28943,0.018860265,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0072163,mesonephric epithelium development,110/28943,0.018860265,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0072164,mesonephric tubule development,110/28943,0.018860265,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0014909,smooth muscle cell migration,111/28943,0.019030407,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0061326,renal tubule development,111/28943,0.019030407,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0001823,mesonephros development,113/28943,0.01937062,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage,113/28943,0.01937062,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0030004,cellular monovalent inorganic cation homeostasis,113/28943,0.01937062,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0043473,pigmentation,113/28943,0.01937062,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:1902106,negative regulation of leukocyte differentiation,113/28943,0.01937062,0.042144623,0.00940138,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0048477,oogenesis,114/28943,0.019540691,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0018107,peptidyl-threonine phosphorylation,115/28943,0.019710738,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0001942,hair follicle development,116/28943,0.019880762,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:1904035,regulation of epithelial cell apoptotic process,116/28943,0.019880762,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0034766,negative regulation of ion transmembrane transport,117/28943,0.020050762,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:1903707,negative regulation of hemopoiesis,117/28943,0.020050762,0.042144623,0.00940138,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0008585,female gonad development,119/28943,0.020390692,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0008637,apoptotic mitochondrial changes,119/28943,0.020390692,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0022404,molting cycle process,119/28943,0.020390692,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0022405,hair cycle process,119/28943,0.020390692,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:2000106,regulation of leukocyte apoptotic process,119/28943,0.020390692,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0042100,B cell proliferation,120/28943,0.020560622,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0072009,nephron epithelium development,120/28943,0.020560622,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0098773,skin epidermis development,120/28943,0.020560622,0.042144623,0.00940138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0009636,response to toxic substance,122/28943,0.02090041,0.042267347,0.009428756,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0042542,response to hydrogen peroxide,122/28943,0.02090041,0.042267347,0.009428756,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0046545,development of primary female sexual characteristics,122/28943,0.02090041,0.042267347,0.009428756,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0018210,peptidyl-threonine modification,123/28943,0.021070268,0.042421474,0.009463138,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0048145,regulation of fibroblast proliferation,124/28943,0.021240104,0.04257419,0.009497205,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0022037,metencephalon development,125/28943,0.021409915,0.042725514,0.009530962,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0014812,muscle cell migration,126/28943,0.021579703,0.042875463,0.009564411,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0018958,phenol-containing compound metabolic process,127/28943,0.021749468,0.042945422,0.009580017,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0048565,digestive tract development,128/28943,0.021919208,0.042945422,0.009580017,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0003014,renal system process,129/28943,0.022088926,0.042945422,0.009580017,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0033138,positive regulation of peptidyl-serine phosphorylation,129/28943,0.022088926,0.042945422,0.009580017,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0046632,alpha-beta T cell differentiation,129/28943,0.022088926,0.042945422,0.009580017,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0019079,viral genome replication,130/28943,0.022258619,0.043090404,0.009612359,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0001776,leukocyte homeostasis,132/28943,0.022597936,0.043561128,0.009717366,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0010212,response to ionizing radiation,134/28943,0.022937159,0.043980466,0.009810909,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0009791,post-embryonic development,135/28943,0.023106735,0.043980466,0.009810909,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0036294,cellular response to decreased oxygen levels,135/28943,0.023106735,0.043980466,0.009810909,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0042303,molting cycle,137/28943,0.023445816,0.044070352,0.00983096,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0042633,hair cycle,137/28943,0.023445816,0.044070352,0.00983096,Bcl2,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0090398,cellular senescence,137/28943,0.023445816,0.044070352,0.00983096,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
GO:0010811,positive regulation of cell-substrate adhesion,138/28943,0.023615322,0.04420554,0.009861117,Cdk6,1,DOWNREGULATED,CD8_Exhausted_2,119
