ID,Description,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Regulation,Cell_Population,Treatment
GO:0033152,immunoglobulin V(D)J recombination,10/28943,0.004138996,0.026118931,0.008141086,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0071362,cellular response to ether,10/28943,0.004138996,0.026118931,0.008141086,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:1902884,positive regulation of response to oxidative stress,10/28943,0.004138996,0.026118931,0.008141086,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0002420,natural killer cell mediated cytotoxicity directed against tumor cell target,11/28943,0.00455203,0.026118931,0.008141086,Klrk1,1,UPREGULATED,CD8_Effector,307
GO:0002855,regulation of natural killer cell mediated immune response to tumor cell,11/28943,0.00455203,0.026118931,0.008141086,Klrk1,1,UPREGULATED,CD8_Effector,307
GO:0031620,regulation of fever generation,11/28943,0.00455203,0.026118931,0.008141086,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0042117,monocyte activation,11/28943,0.00455203,0.026118931,0.008141086,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0042118,endothelial cell activation,11/28943,0.00455203,0.026118931,0.008141086,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0090713,immunological memory process,11/28943,0.00455203,0.026118931,0.008141086,Fgl2,1,UPREGULATED,CD8_Effector,307
GO:2000109,regulation of macrophage apoptotic process,11/28943,0.00455203,0.026118931,0.008141086,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0002223,stimulatory C-type lectin receptor signaling pathway,12/28943,0.004964908,0.026198755,0.008165967,Klrk1,1,UPREGULATED,CD8_Effector,307
GO:0002423,natural killer cell mediated immune response to tumor cell,12/28943,0.004964908,0.026198755,0.008165967,Klrk1,1,UPREGULATED,CD8_Effector,307
GO:0002664,regulation of T cell tolerance induction,12/28943,0.004964908,0.026198755,0.008165967,Il2ra,1,UPREGULATED,CD8_Effector,307
GO:0033632,regulation of cell-cell adhesion mediated by integrin,12/28943,0.004964908,0.026198755,0.008165967,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0060433,bronchus development,12/28943,0.004964908,0.026198755,0.008165967,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:1990840,response to lectin,12/28943,0.004964908,0.026198755,0.008165967,Klrk1,1,UPREGULATED,CD8_Effector,307
GO:1990858,cellular response to lectin,12/28943,0.004964908,0.026198755,0.008165967,Klrk1,1,UPREGULATED,CD8_Effector,307
GO:0002329,pre-B cell differentiation,13/28943,0.005377629,0.026323105,0.008204726,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0031652,positive regulation of heat generation,13/28943,0.005377629,0.026323105,0.008204726,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0043922,negative regulation by host of viral transcription,13/28943,0.005377629,0.026323105,0.008204726,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0045472,response to ether,13/28943,0.005377629,0.026323105,0.008204726,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0071888,macrophage apoptotic process,13/28943,0.005377629,0.026323105,0.008204726,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0001660,fever generation,14/28943,0.005790192,0.026323105,0.008204726,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0002517,T cell tolerance induction,14/28943,0.005790192,0.026323105,0.008204726,Il2ra,1,UPREGULATED,CD8_Effector,307
GO:0002551,mast cell chemotaxis,14/28943,0.005790192,0.026323105,0.008204726,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0006924,activation-induced cell death of T cells,14/28943,0.005790192,0.026323105,0.008204726,Il2ra,1,UPREGULATED,CD8_Effector,307
GO:0061052,negative regulation of cell growth involved in cardiac muscle cell development,14/28943,0.005790192,0.026323105,0.008204726,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0061140,lung secretory cell differentiation,14/28943,0.005790192,0.026323105,0.008204726,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0072683,T cell extravasation,14/28943,0.005790192,0.026323105,0.008204726,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:2000343,positive regulation of chemokine (C-X-C motif) ligand 2 production,14/28943,0.005790192,0.026323105,0.008204726,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0010820,positive regulation of T cell chemotaxis,15/28943,0.006202599,0.027770728,0.00865594,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0031269,pseudopodium assembly,15/28943,0.006202599,0.027770728,0.00865594,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0010819,regulation of T cell chemotaxis,16/28943,0.006614849,0.028745411,0.008959742,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0031650,regulation of heat generation,16/28943,0.006614849,0.028745411,0.008959742,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0034112,positive regulation of homotypic cell-cell adhesion,16/28943,0.006614849,0.028745411,0.008959742,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0070234,positive regulation of T cell apoptotic process,16/28943,0.006614849,0.028745411,0.008959742,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0002468,dendritic cell antigen processing and presentation,17/28943,0.007026942,0.028839743,0.008989144,Fgl2,1,UPREGULATED,CD8_Effector,307
GO:0031268,pseudopodium organization,17/28943,0.007026942,0.028839743,0.008989144,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0040015,negative regulation of multicellular organism growth,17/28943,0.007026942,0.028839743,0.008989144,Plac8,1,UPREGULATED,CD8_Effector,307
GO:0045655,regulation of monocyte differentiation,17/28943,0.007026942,0.028839743,0.008989144,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0060766,negative regulation of androgen receptor signaling pathway,17/28943,0.007026942,0.028839743,0.008989144,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0097531,mast cell migration,17/28943,0.007026942,0.028839743,0.008989144,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0002220,innate immune response activating cell surface receptor signaling pathway,18/28943,0.007438879,0.028874082,0.008999847,Klrk1,1,UPREGULATED,CD8_Effector,307
GO:0033631,cell-cell adhesion mediated by integrin,18/28943,0.007438879,0.028874082,0.008999847,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0036035,osteoclast development,18/28943,0.007438879,0.028874082,0.008999847,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0050855,regulation of B cell receptor signaling pathway,18/28943,0.007438879,0.028874082,0.008999847,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0140131,positive regulation of lymphocyte chemotaxis,18/28943,0.007438879,0.028874082,0.008999847,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0002758,innate immune response-activating signal transduction,19/28943,0.007850659,0.029365439,0.009153,Klrk1,1,UPREGULATED,CD8_Effector,307
GO:0048245,eosinophil chemotaxis,19/28943,0.007850659,0.029365439,0.009153,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0002643,regulation of tolerance induction,20/28943,0.008262282,0.029957109,0.009337419,Il2ra,1,UPREGULATED,CD8_Effector,307
GO:0003159,morphogenesis of an endothelium,20/28943,0.008262282,0.029957109,0.009337419,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0033151,V(D)J recombination,20/28943,0.008262282,0.029957109,0.009337419,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0061154,endothelial tube morphogenesis,20/28943,0.008262282,0.029957109,0.009337419,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0002577,regulation of antigen processing and presentation,21/28943,0.008673749,0.030154033,0.009398799,Fgl2,1,UPREGULATED,CD8_Effector,307
GO:0002836,positive regulation of response to tumor cell,21/28943,0.008673749,0.030154033,0.009398799,Klrk1,1,UPREGULATED,CD8_Effector,307
GO:0002839,positive regulation of immune response to tumor cell,21/28943,0.008673749,0.030154033,0.009398799,Klrk1,1,UPREGULATED,CD8_Effector,307
GO:0070230,positive regulation of lymphocyte apoptotic process,21/28943,0.008673749,0.030154033,0.009398799,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:1903209,positive regulation of oxidative stress-induced cell death,21/28943,0.008673749,0.030154033,0.009398799,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0002327,immature B cell differentiation,22/28943,0.009085059,0.030334859,0.009455161,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0071625,vocalization behavior,22/28943,0.009085059,0.030334859,0.009455161,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0090026,positive regulation of monocyte chemotaxis,22/28943,0.009085059,0.030334859,0.009455161,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:1900424,regulation of defense response to bacterium,22/28943,0.009085059,0.030334859,0.009455161,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0010818,T cell chemotaxis,23/28943,0.009496213,0.030336551,0.009455689,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0031649,heat generation,23/28943,0.009496213,0.030336551,0.009455689,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0033630,positive regulation of cell adhesion mediated by integrin,23/28943,0.009496213,0.030336551,0.009455689,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0071398,cellular response to fatty acid,23/28943,0.009496213,0.030336551,0.009455689,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0072677,eosinophil migration,23/28943,0.009496213,0.030336551,0.009455689,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:1901623,regulation of lymphocyte chemotaxis,23/28943,0.009496213,0.030336551,0.009455689,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0033033,negative regulation of myeloid cell apoptotic process,24/28943,0.00990721,0.031479362,0.009811895,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0010759,positive regulation of macrophage chemotaxis,25/28943,0.010318052,0.032436002,0.010110073,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0050687,negative regulation of defense response to virus,25/28943,0.010318052,0.032436002,0.010110073,Fgl2,1,UPREGULATED,CD8_Effector,307
GO:0050857,positive regulation of antigen receptor-mediated signaling pathway,26/28943,0.010728736,0.032853281,0.010240136,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0051354,negative regulation of oxidoreductase activity,26/28943,0.010728736,0.032853281,0.010240136,Gzma,1,UPREGULATED,CD8_Effector,307
GO:0060765,regulation of androgen receptor signaling pathway,26/28943,0.010728736,0.032853281,0.010240136,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:2000561,regulation of CD4-positive| alpha-beta T cell proliferation,26/28943,0.010728736,0.032853281,0.010240136,Il2ra,1,UPREGULATED,CD8_Effector,307
GO:0032069,regulation of nuclease activity,27/28943,0.011139265,0.033760541,0.010522922,Gzma,1,UPREGULATED,CD8_Effector,307
GO:0035739,CD4-positive| alpha-beta T cell proliferation,27/28943,0.011139265,0.033760541,0.010522922,Il2ra,1,UPREGULATED,CD8_Effector,307
GO:0002903,negative regulation of B cell apoptotic process,28/28943,0.011549637,0.034401892,0.010722827,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0006925,inflammatory cell apoptotic process,28/28943,0.011549637,0.034401892,0.010722827,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0042104,positive regulation of activated T cell proliferation,28/28943,0.011549637,0.034401892,0.010722827,Il2ra,1,UPREGULATED,CD8_Effector,307
GO:0002837,regulation of immune response to tumor cell,29/28943,0.011959854,0.034991453,0.010906589,Klrk1,1,UPREGULATED,CD8_Effector,307
GO:0048745,smooth muscle tissue development,29/28943,0.011959854,0.034991453,0.010906589,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0002507,tolerance induction,30/28943,0.012369914,0.035836368,0.011169943,Il2ra,1,UPREGULATED,CD8_Effector,307
GO:0090025,regulation of monocyte chemotaxis,30/28943,0.012369914,0.035836368,0.011169943,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0070233,negative regulation of T cell apoptotic process,31/28943,0.012779818,0.036487307,0.011372836,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:1905523,positive regulation of macrophage migration,31/28943,0.012779818,0.036487307,0.011372836,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0002418,immune response to tumor cell,32/28943,0.013189566,0.036596402,0.01140684,Klrk1,1,UPREGULATED,CD8_Effector,307
GO:0030224,monocyte differentiation,32/28943,0.013189566,0.036596402,0.01140684,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0055022,negative regulation of cardiac muscle tissue growth,32/28943,0.013189566,0.036596402,0.01140684,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0061050,regulation of cell growth involved in cardiac muscle cell development,32/28943,0.013189566,0.036596402,0.01140684,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0061117,negative regulation of heart growth,32/28943,0.013189566,0.036596402,0.01140684,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0002230,positive regulation of defense response to virus by host,33/28943,0.013599159,0.03703734,0.011544277,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0002675,positive regulation of acute inflammatory response,33/28943,0.013599159,0.03703734,0.011544277,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0002834,regulation of response to tumor cell,33/28943,0.013599159,0.03703734,0.011544277,Klrk1,1,UPREGULATED,CD8_Effector,307
GO:0070269,pyroptosis,33/28943,0.013599159,0.03703734,0.011544277,Gzma,1,UPREGULATED,CD8_Effector,307
GO:0002053,positive regulation of mesenchymal cell proliferation,34/28943,0.014008595,0.037090633,0.011560888,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0010614,negative regulation of cardiac muscle hypertrophy,34/28943,0.014008595,0.037090633,0.011560888,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0010758,regulation of macrophage chemotaxis,34/28943,0.014008595,0.037090633,0.011560888,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:1903205,regulation of hydrogen peroxide-induced cell death,34/28943,0.014008595,0.037090633,0.011560888,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:2000108,positive regulation of leukocyte apoptotic process,34/28943,0.014008595,0.037090633,0.011560888,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0045672,positive regulation of osteoclast differentiation,35/28943,0.014417876,0.03753729,0.011700108,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:2000406,positive regulation of T cell migration,35/28943,0.014417876,0.03753729,0.011700108,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0002902,regulation of B cell apoptotic process,36/28943,0.014827001,0.037934016,0.011823765,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0008045,motor neuron axon guidance,36/28943,0.014827001,0.037934016,0.011823765,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0014741,negative regulation of muscle hypertrophy,36/28943,0.014827001,0.037934016,0.011823765,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0045954,positive regulation of natural killer cell mediated cytotoxicity,36/28943,0.014827001,0.037934016,0.011823765,Klrk1,1,UPREGULATED,CD8_Effector,307
GO:0070542,response to fatty acid,37/28943,0.01523597,0.038430377,0.011978477,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0002717,positive regulation of natural killer cell mediated immunity,38/28943,0.015644784,0.038525281,0.012008058,Klrk1,1,UPREGULATED,CD8_Effector,307
GO:0036474,cell death in response to hydrogen peroxide,38/28943,0.015644784,0.038525281,0.012008058,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0060479,lung cell differentiation,38/28943,0.015644784,0.038525281,0.012008058,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0060487,lung epithelial cell differentiation,38/28943,0.015644784,0.038525281,0.012008058,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0095500,acetylcholine receptor signaling pathway,38/28943,0.015644784,0.038525281,0.012008058,Ly6c2,1,UPREGULATED,CD8_Effector,307
GO:0001773,myeloid dendritic cell activation,39/28943,0.016053442,0.039204894,0.012219889,Klrk1,1,UPREGULATED,CD8_Effector,307
GO:0033032,regulation of myeloid cell apoptotic process,39/28943,0.016053442,0.039204894,0.012219889,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0030521,androgen receptor signaling pathway,40/28943,0.016461945,0.039229876,0.012227675,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0033144,negative regulation of intracellular steroid hormone receptor signaling pathway,40/28943,0.016461945,0.039229876,0.012227675,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0042119,neutrophil activation,40/28943,0.016461945,0.039229876,0.012227675,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:1905145,cellular response to acetylcholine,40/28943,0.016461945,0.039229876,0.012227675,Ly6c2,1,UPREGULATED,CD8_Effector,307
GO:2000403,positive regulation of lymphocyte migration,40/28943,0.016461945,0.039229876,0.012227675,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0006953,acute-phase response,41/28943,0.016870292,0.039564851,0.012332085,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0034110,regulation of homotypic cell-cell adhesion,41/28943,0.016870292,0.039564851,0.012332085,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0051154,negative regulation of striated muscle cell differentiation,41/28943,0.016870292,0.039564851,0.012332085,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:1901031,regulation of response to reactive oxygen species,41/28943,0.016870292,0.039564851,0.012332085,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0010464,regulation of mesenchymal cell proliferation,42/28943,0.017278484,0.040361991,0.012580548,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0098751,bone cell development,43/28943,0.01768652,0.040991111,0.01277664,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:1905144,response to acetylcholine,43/28943,0.01768652,0.040991111,0.01277664,Ly6c2,1,UPREGULATED,CD8_Effector,307
GO:0046621,negative regulation of organ growth,44/28943,0.018094401,0.041610081,0.012969569,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0050691,regulation of defense response to virus by host,44/28943,0.018094401,0.041610081,0.012969569,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0003298,physiological muscle hypertrophy,45/28943,0.018502127,0.04189562,0.013058569,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0003301,physiological cardiac muscle hypertrophy,45/28943,0.018502127,0.04189562,0.013058569,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0046006,regulation of activated T cell proliferation,45/28943,0.018502127,0.04189562,0.013058569,Il2ra,1,UPREGULATED,CD8_Effector,307
GO:0061049,cell growth involved in cardiac muscle cell development,45/28943,0.018502127,0.04189562,0.013058569,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0001783,B cell apoptotic process,46/28943,0.018909697,0.042331936,0.013194565,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0033028,myeloid cell apoptotic process,46/28943,0.018909697,0.042331936,0.013194565,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0036230,granulocyte activation,46/28943,0.018909697,0.042331936,0.013194565,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0048246,macrophage chemotaxis,47/28943,0.019317113,0.043080806,0.013427983,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0002347,response to tumor cell,48/28943,0.019724373,0.043659567,0.013608379,Klrk1,1,UPREGULATED,CD8_Effector,307
GO:0009409,response to cold,48/28943,0.019724373,0.043659567,0.013608379,Plac8,1,UPREGULATED,CD8_Effector,307
GO:0033628,regulation of cell adhesion mediated by integrin,49/28943,0.020131478,0.043902966,0.013684244,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0070232,regulation of T cell apoptotic process,49/28943,0.020131478,0.043902966,0.013684244,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:1905521,regulation of macrophage migration,49/28943,0.020131478,0.043902966,0.013684244,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:2000404,regulation of T cell migration,49/28943,0.020131478,0.043902966,0.013684244,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0045429,positive regulation of nitric oxide biosynthetic process,50/28943,0.020538429,0.044625777,0.013909539,Klrk1,1,UPREGULATED,CD8_Effector,307
GO:0010518,positive regulation of phospholipase activity,51/28943,0.020945224,0.04501319,0.014030294,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0043029,T cell homeostasis,51/28943,0.020945224,0.04501319,0.014030294,Il2ra,1,UPREGULATED,CD8_Effector,307
GO:0046640,regulation of alpha-beta T cell proliferation,51/28943,0.020945224,0.04501319,0.014030294,Il2ra,1,UPREGULATED,CD8_Effector,307
GO:0019083,viral transcription,52/28943,0.021351864,0.045229218,0.014097628,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0045581,negative regulation of T cell differentiation,52/28943,0.021351864,0.045229218,0.014097628,Fgl2,1,UPREGULATED,CD8_Effector,307
GO:0060043,regulation of cardiac muscle cell proliferation,52/28943,0.021351864,0.045229218,0.014097628,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:1904407,positive regulation of nitric oxide metabolic process,52/28943,0.021351864,0.045229218,0.014097628,Klrk1,1,UPREGULATED,CD8_Effector,307
GO:0043392,negative regulation of DNA binding,53/28943,0.02175835,0.045762224,0.014263762,Gzma,1,UPREGULATED,CD8_Effector,307
GO:0050798,activated T cell proliferation,53/28943,0.02175835,0.045762224,0.014263762,Il2ra,1,UPREGULATED,CD8_Effector,307
GO:0002673,regulation of acute inflammatory response,54/28943,0.022164681,0.046287373,0.014427447,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0048247,lymphocyte chemotaxis,54/28943,0.022164681,0.046287373,0.014427447,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0042531,positive regulation of tyrosine phosphorylation of STAT protein,55/28943,0.022570857,0.04680483,0.014588735,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0098926,postsynaptic signal transduction,55/28943,0.022570857,0.04680483,0.014588735,Ly6c2,1,UPREGULATED,CD8_Effector,307
GO:0010463,mesenchymal cell proliferation,56/28943,0.022976879,0.04698732,0.014645616,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0021517,ventral spinal cord development,56/28943,0.022976879,0.04698732,0.014645616,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0046633,alpha-beta T cell proliferation,56/28943,0.022976879,0.04698732,0.014645616,Il2ra,1,UPREGULATED,CD8_Effector,307
GO:0060428,lung epithelium development,56/28943,0.022976879,0.04698732,0.014645616,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0030857,negative regulation of epithelial cell differentiation,57/28943,0.023382746,0.047652423,0.014852924,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0002639,positive regulation of immunoglobulin production,58/28943,0.023788458,0.048312642,0.015058709,Foxp1,1,UPREGULATED,CD8_Effector,307
GO:0002218,activation of innate immune response,59/28943,0.024194016,0.048800899,0.015210896,Klrk1,1,UPREGULATED,CD8_Effector,307
GO:0071622,regulation of granulocyte chemotaxis,59/28943,0.024194016,0.048800899,0.015210896,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0002548,monocyte chemotaxis,60/28943,0.024599419,0.049449853,0.01541317,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0031663,lipopolysaccharide-mediated signaling pathway,61/28943,0.025004668,0.049924861,0.015561227,Ccl5,1,UPREGULATED,CD8_Effector,307
GO:0045620,negative regulation of lymphocyte differentiation,61/28943,0.025004668,0.049924861,0.015561227,Fgl2,1,UPREGULATED,CD8_Effector,307
GO:0002361,CD4-positive| CD25-positive| alpha-beta regulatory T cell differentiation,10/28943,0.000690906,0.01084235,NA,Tox,1,DOWNREGULATED,CD8_Effector,307
GO:0042118,endothelial cell activation,11/28943,0.000759983,0.01084235,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,307
GO:0032825,positive regulation of natural killer cell differentiation,12/28943,0.000829058,0.01084235,NA,Tox,1,DOWNREGULATED,CD8_Effector,307
GO:1901535,regulation of DNA demethylation,12/28943,0.000829058,0.01084235,NA,Tox,1,DOWNREGULATED,CD8_Effector,307
GO:0048537,mucosa-associated lymphoid tissue development,13/28943,0.000898131,0.01084235,NA,Tox,1,DOWNREGULATED,CD8_Effector,307
GO:0048541,Peyer's patch development,13/28943,0.000898131,0.01084235,NA,Tox,1,DOWNREGULATED,CD8_Effector,307
GO:0001865,NK T cell differentiation,14/28943,0.000967201,0.01084235,NA,Tox,1,DOWNREGULATED,CD8_Effector,307
GO:0010819,regulation of T cell chemotaxis,16/28943,0.001105335,0.01084235,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,307
GO:0045059,positive thymic T cell selection,17/28943,0.001174398,0.01084235,NA,Tox,1,DOWNREGULATED,CD8_Effector,307
GO:0032823,regulation of natural killer cell differentiation,19/28943,0.001312517,0.01084235,NA,Tox,1,DOWNREGULATED,CD8_Effector,307
GO:0003159,morphogenesis of an endothelium,20/28943,0.001381573,0.01084235,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,307
GO:0043373,CD4-positive| alpha-beta T cell lineage commitment,20/28943,0.001381573,0.01084235,NA,Tox,1,DOWNREGULATED,CD8_Effector,307
GO:0043374,CD8-positive| alpha-beta T cell differentiation,20/28943,0.001381573,0.01084235,NA,Tox,1,DOWNREGULATED,CD8_Effector,307
GO:0061154,endothelial tube morphogenesis,20/28943,0.001381573,0.01084235,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,307
GO:0002363,alpha-beta T cell lineage commitment,22/28943,0.001519678,0.01084235,NA,Tox,1,DOWNREGULATED,CD8_Effector,307
GO:0090026,positive regulation of monocyte chemotaxis,22/28943,0.001519678,0.01084235,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,307
GO:0097398,cellular response to interleukin-17,22/28943,0.001519678,0.01084235,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,307
GO:0010818,T cell chemotaxis,23/28943,0.001588727,0.01084235,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,307
GO:1901623,regulation of lymphocyte chemotaxis,23/28943,0.001588727,0.01084235,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,307
GO:0043369,CD4-positive or CD8-positive| alpha-beta T cell lineage commitment,24/28943,0.001657773,0.01084235,NA,Tox,1,DOWNREGULATED,CD8_Effector,307
GO:0097396,response to interleukin-17,25/28943,0.001726817,0.01084235,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,307
GO:1901739,regulation of myoblast fusion,25/28943,0.001726817,0.01084235,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,307
GO:0080111,DNA demethylation,27/28943,0.001864898,0.01084235,NA,Tox,1,DOWNREGULATED,CD8_Effector,307
GO:0045061,thymic T cell selection,28/28943,0.001933935,0.01084235,NA,Tox,1,DOWNREGULATED,CD8_Effector,307
GO:0021895,cerebral cortex neuron differentiation,29/28943,0.002002969,0.01084235,NA,Tox,1,DOWNREGULATED,CD8_Effector,307
GO:0035510,DNA dealkylation,29/28943,0.002002969,0.01084235,NA,Tox,1,DOWNREGULATED,CD8_Effector,307
GO:0033081,regulation of T cell differentiation in thymus,30/28943,0.002072002,0.01084235,NA,Tox,1,DOWNREGULATED,CD8_Effector,307
GO:0090025,regulation of monocyte chemotaxis,30/28943,0.002072002,0.01084235,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,307
GO:0048535,lymph node development,31/28943,0.002141031,0.01084235,NA,Tox,1,DOWNREGULATED,CD8_Effector,307
GO:0002360,T cell lineage commitment,32/28943,0.002210059,0.01084235,NA,Tox,1,DOWNREGULATED,CD8_Effector,307
GO:0045662,negative regulation of myoblast differentiation,32/28943,0.002210059,0.01084235,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,307
GO:0036037,CD8-positive| alpha-beta T cell activation,34/28943,0.002348106,0.01084235,NA,Tox,1,DOWNREGULATED,CD8_Effector,307
GO:0060142,regulation of syncytium formation by plasma membrane fusion,35/28943,0.002417126,0.01084235,NA,Cxcl10,1,DOWNREGULATED,CD8_Effector,307
