ID,Description,BgRatio,pvalue,p.adjust,qvalue,geneID,Count,Regulation,Cell_Population,Treatment
GO:0002819,regulation of adaptive immune response,239/28943,0.000989951,0.02698216,0.016129308,Prkcq/Skap1/Cd226,3,UPREGULATED,CD8_Naive,34
GO:0002573,myeloid leukocyte differentiation,246/28943,0.001075797,0.02698216,0.016129308,Foxp1/Ikzf1/Inpp4b,3,UPREGULATED,CD8_Naive,34
GO:0032868,response to insulin,250/28943,0.001126904,0.027520188,0.016450929,Ccnd3/Prkcq/Prkcb,3,UPREGULATED,CD8_Naive,34
GO:0071375,cellular response to peptide hormone stimulus,278/28943,0.001528011,0.034585234,0.020674249,Ccnd3/Prkcq/Prkcb,3,UPREGULATED,CD8_Naive,34
GO:0072659,protein localization to plasma membrane,308/28943,0.002046591,0.04220525,0.025229318,Skap1/Tnik/Fgf13,3,UPREGULATED,CD8_Naive,34
GO:0060326,cell chemotaxis,314/28943,0.002161896,0.043513109,0.026011126,Prkcq/Rpl13a/Ripor2,3,UPREGULATED,CD8_Naive,34
GO:1901653,cellular response to peptide,322/28943,0.002321837,0.043972748,0.026285887,Ccnd3/Prkcq/Prkcb,3,UPREGULATED,CD8_Naive,34
GO:0050855,regulation of B cell receptor signaling pathway,18/28943,0.000100009,0.007139071,0.004267571,Foxp1/Prkcb,2,UPREGULATED,CD8_Naive,34
GO:0033151,V(D)J recombination,20/28943,0.000124068,0.007966835,0.004762389,Foxp1/Bcl11b,2,UPREGULATED,CD8_Naive,34
GO:0070233,negative regulation of T cell apoptotic process,31/28943,0.000301953,0.013236263,0.007912331,Prkcq/Bcl11b,2,UPREGULATED,CD8_Naive,34
GO:0051491,positive regulation of filopodium assembly,36/28943,0.000408063,0.016464454,0.009842068,Prkcq/Ripor2,2,UPREGULATED,CD8_Naive,34
GO:0043368,positive T cell selection,41/28943,0.000529787,0.019665692,0.011755694,Themis/Bcl11b,2,UPREGULATED,CD8_Naive,34
GO:0046627,negative regulation of insulin receptor signaling pathway,43/28943,0.000582821,0.020031789,0.011974538,Prkcq/Prkcb,2,UPREGULATED,CD8_Naive,34
GO:1900077,negative regulation of cellular response to insulin stimulus,48/28943,0.000726203,0.02323849,0.013891429,Prkcq/Prkcb,2,UPREGULATED,CD8_Naive,34
GO:0070232,regulation of T cell apoptotic process,49/28943,0.000756722,0.023407935,0.01399272,Prkcq/Bcl11b,2,UPREGULATED,CD8_Naive,34
GO:0048538,thymus development,57/28943,0.001022832,0.02698216,0.016129308,Ikzf1/Bcl11b,2,UPREGULATED,CD8_Naive,34
GO:0051489,regulation of filopodium assembly,57/28943,0.001022832,0.02698216,0.016129308,Prkcq/Ripor2,2,UPREGULATED,CD8_Naive,34
GO:0045058,T cell selection,58/28943,0.001058826,0.02698216,0.016129308,Themis/Bcl11b,2,UPREGULATED,CD8_Naive,34
GO:0070231,T cell apoptotic process,66/28943,0.001368427,0.032561546,0.019464536,Prkcq/Bcl11b,2,UPREGULATED,CD8_Naive,34
GO:0098900,regulation of action potential,68/28943,0.001451807,0.03368192,0.020134269,Foxp1/Fgf13,2,UPREGULATED,CD8_Naive,34
GO:0046847,filopodium assembly,76/28943,0.00180902,0.039970737,0.023893578,Prkcq/Ripor2,2,UPREGULATED,CD8_Naive,34
GO:0002562,somatic diversification of immune receptors via germline recombination within a single locus,78/28943,0.00190421,0.040161524,0.024007626,Foxp1/Bcl11b,2,UPREGULATED,CD8_Naive,34
GO:0016444,somatic cell DNA recombination,78/28943,0.00190421,0.040161524,0.024007626,Foxp1/Bcl11b,2,UPREGULATED,CD8_Naive,34
GO:1900076,regulation of cellular response to insulin stimulus,84/28943,0.002203789,0.043513109,0.026011126,Prkcq/Prkcb,2,UPREGULATED,CD8_Naive,34
GO:0002200,somatic diversification of immune receptors,86/28943,0.002308294,0.043972748,0.026285887,Foxp1/Bcl11b,2,UPREGULATED,CD8_Naive,34
GO:0031620,regulation of fever generation,11/28943,0.001139778,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:2000109,regulation of macrophage apoptotic process,11/28943,0.001139778,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0033632,regulation of cell-cell adhesion mediated by integrin,12/28943,0.001243351,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0031652,positive regulation of heat generation,13/28943,0.001346917,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0043922,negative regulation by host of viral transcription,13/28943,0.001346917,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0071888,macrophage apoptotic process,13/28943,0.001346917,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0001660,fever generation,14/28943,0.001450476,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0002551,mast cell chemotaxis,14/28943,0.001450476,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0072683,T cell extravasation,14/28943,0.001450476,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:2000343,positive regulation of chemokine (C-X-C motif) ligand 2 production,14/28943,0.001450476,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0010820,positive regulation of T cell chemotaxis,15/28943,0.001554028,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0031269,pseudopodium assembly,15/28943,0.001554028,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0010819,regulation of T cell chemotaxis,16/28943,0.001657573,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0031650,regulation of heat generation,16/28943,0.001657573,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0034112,positive regulation of homotypic cell-cell adhesion,16/28943,0.001657573,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0070234,positive regulation of T cell apoptotic process,16/28943,0.001657573,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0031268,pseudopodium organization,17/28943,0.00176111,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0097531,mast cell migration,17/28943,0.00176111,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0033631,cell-cell adhesion mediated by integrin,18/28943,0.00186464,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0140131,positive regulation of lymphocyte chemotaxis,18/28943,0.00186464,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0048245,eosinophil chemotaxis,19/28943,0.001968164,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0070230,positive regulation of lymphocyte apoptotic process,21/28943,0.002175188,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0090026,positive regulation of monocyte chemotaxis,22/28943,0.00227869,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0010818,T cell chemotaxis,23/28943,0.002382184,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0019835,cytolysis,23/28943,0.002382184,0.019772034,0.000165838,Gzma,1,UPREGULATED,CD8_Exhausted_2,34
GO:0031649,heat generation,23/28943,0.002382184,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0033630,positive regulation of cell adhesion mediated by integrin,23/28943,0.002382184,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0072677,eosinophil migration,23/28943,0.002382184,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:1901623,regulation of lymphocyte chemotaxis,23/28943,0.002382184,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0033033,negative regulation of myeloid cell apoptotic process,24/28943,0.002485672,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0010759,positive regulation of macrophage chemotaxis,25/28943,0.002589152,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0051354,negative regulation of oxidoreductase activity,26/28943,0.002692625,0.019772034,0.000165838,Gzma,1,UPREGULATED,CD8_Exhausted_2,34
GO:0032069,regulation of nuclease activity,27/28943,0.002796091,0.019772034,0.000165838,Gzma,1,UPREGULATED,CD8_Exhausted_2,34
GO:0072567,chemokine (C-X-C motif) ligand 2 production,27/28943,0.002796091,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:2000341,regulation of chemokine (C-X-C motif) ligand 2 production,27/28943,0.002796091,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0006925,inflammatory cell apoptotic process,28/28943,0.002899549,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0090025,regulation of monocyte chemotaxis,30/28943,0.003106445,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0070233,negative regulation of T cell apoptotic process,31/28943,0.003209883,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:1905523,positive regulation of macrophage migration,31/28943,0.003209883,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0002230,positive regulation of defense response to virus by host,33/28943,0.003416736,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0002675,positive regulation of acute inflammatory response,33/28943,0.003416736,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0070269,pyroptosis,33/28943,0.003416736,0.019772034,0.000165838,Gzma,1,UPREGULATED,CD8_Exhausted_2,34
GO:0010758,regulation of macrophage chemotaxis,34/28943,0.003520151,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:2000108,positive regulation of leukocyte apoptotic process,34/28943,0.003520151,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0045672,positive regulation of osteoclast differentiation,35/28943,0.00362356,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:2000406,positive regulation of T cell migration,35/28943,0.00362356,0.019772034,0.000165838,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0033032,regulation of myeloid cell apoptotic process,39/28943,0.004037123,0.020886455,0.000175185,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0042119,neutrophil activation,40/28943,0.004140496,0.020886455,0.000175185,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:2000403,positive regulation of lymphocyte migration,40/28943,0.004140496,0.020886455,0.000175185,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0006953,acute-phase response,41/28943,0.004243861,0.020886455,0.000175185,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0034110,regulation of homotypic cell-cell adhesion,41/28943,0.004243861,0.020886455,0.000175185,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0050691,regulation of defense response to virus by host,44/28943,0.004553916,0.021571235,0.000180929,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0033028,myeloid cell apoptotic process,46/28943,0.004760583,0.021571235,0.000180929,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0036230,granulocyte activation,46/28943,0.004760583,0.021571235,0.000180929,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0048246,macrophage chemotaxis,47/28943,0.004863905,0.021571235,0.000180929,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0033628,regulation of cell adhesion mediated by integrin,49/28943,0.005070529,0.021571235,0.000180929,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0070232,regulation of T cell apoptotic process,49/28943,0.005070529,0.021571235,0.000180929,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:1905521,regulation of macrophage migration,49/28943,0.005070529,0.021571235,0.000180929,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:2000404,regulation of T cell migration,49/28943,0.005070529,0.021571235,0.000180929,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0010518,positive regulation of phospholipase activity,51/28943,0.005277125,0.021686653,0.000181897,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0019083,viral transcription,52/28943,0.005380412,0.021686653,0.000181897,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0043392,negative regulation of DNA binding,53/28943,0.005483692,0.021686653,0.000181897,Gzma,1,UPREGULATED,CD8_Exhausted_2,34
GO:0002673,regulation of acute inflammatory response,54/28943,0.005586965,0.021686653,0.000181897,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0048247,lymphocyte chemotaxis,54/28943,0.005586965,0.021686653,0.000181897,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0042531,positive regulation of tyrosine phosphorylation of STAT protein,55/28943,0.00569023,0.021686653,0.000181897,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0045071,negative regulation of viral genome replication,58/28943,0.005999984,0.021686653,0.000181897,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0070229,negative regulation of lymphocyte apoptotic process,58/28943,0.005999984,0.021686653,0.000181897,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0071622,regulation of granulocyte chemotaxis,59/28943,0.006103221,0.021686653,0.000181897,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0002548,monocyte chemotaxis,60/28943,0.006206451,0.021686653,0.000181897,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0031663,lipopolysaccharide-mediated signaling pathway,61/28943,0.006309673,0.021686653,0.000181897,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0045744,negative regulation of G protein-coupled receptor signaling pathway,62/28943,0.006412889,0.021686653,0.000181897,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0010517,regulation of phospholipase activity,63/28943,0.006516097,0.021686653,0.000181897,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0070098,chemokine-mediated signaling pathway,63/28943,0.006516097,0.021686653,0.000181897,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0014911,positive regulation of smooth muscle cell migration,64/28943,0.006619299,0.021686653,0.000181897,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0051851,modulation by host of symbiont process,64/28943,0.006619299,0.021686653,0.000181897,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0060193,positive regulation of lipase activity,64/28943,0.006619299,0.021686653,0.000181897,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:2000401,regulation of lymphocyte migration,65/28943,0.006722493,0.021686653,0.000181897,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0070231,T cell apoptotic process,66/28943,0.00682568,0.021686653,0.000181897,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0072678,T cell migration,66/28943,0.00682568,0.021686653,0.000181897,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:1905517,macrophage migration,67/28943,0.006928859,0.021739296,0.000182338,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0042509,regulation of tyrosine phosphorylation of STAT protein,70/28943,0.007238356,0.021868137,0.000183419,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0071677,positive regulation of mononuclear cell migration,70/28943,0.007238356,0.021868137,0.000183419,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0002763,positive regulation of myeloid leukocyte differentiation,73/28943,0.007547788,0.021868137,0.000183419,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0019080,viral gene expression,73/28943,0.007547788,0.021868137,0.000183419,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:1990868,response to chemokine,73/28943,0.007547788,0.021868137,0.000183419,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:1990869,cellular response to chemokine,73/28943,0.007547788,0.021868137,0.000183419,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0014068,positive regulation of phosphatidylinositol 3-kinase signaling,74/28943,0.007650918,0.021868137,0.000183419,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0007260,tyrosine phosphorylation of STAT protein,75/28943,0.007754041,0.021868137,0.000183419,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0050688,regulation of defense response to virus,75/28943,0.007754041,0.021868137,0.000183419,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0071347,cellular response to interleukin-1,79/28943,0.00816646,0.022731993,0.000190665,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:2000107,negative regulation of leukocyte apoptotic process,80/28943,0.008269547,0.022731993,0.000190665,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0045123,cellular extravasation,81/28943,0.008372626,0.022731993,0.000190665,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0032722,positive regulation of chemokine production,83/28943,0.008578764,0.022731993,0.000190665,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0034109,homotypic cell-cell adhesion,84/28943,0.008681823,0.022731993,0.000190665,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0060191,regulation of lipase activity,84/28943,0.008681823,0.022731993,0.000190665,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0045670,regulation of osteoclast differentiation,85/28943,0.008784874,0.022731993,0.000190665,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0070228,regulation of lymphocyte apoptotic process,85/28943,0.008784874,0.022731993,0.000190665,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0033627,cell adhesion mediated by integrin,90/28943,0.009300023,0.023819446,0.000199786,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0045069,regulation of viral genome replication,95/28943,0.009814993,0.024635633,0.000206631,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0051341,regulation of oxidoreductase activity,95/28943,0.009814993,0.024635633,0.000206631,Gzma,1,UPREGULATED,CD8_Exhausted_2,34
GO:0070555,response to interleukin-1,96/28943,0.009917966,0.024647618,0.000206732,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0002690,positive regulation of leukocyte chemotaxis,99/28943,0.010226841,0.024939173,0.000209177,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0014910,regulation of smooth muscle cell migration,100/28943,0.010329785,0.024939173,0.000209177,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0014066,regulation of phosphatidylinositol 3-kinase signaling,101/28943,0.010432722,0.024939173,0.000209177,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0048525,negative regulation of viral process,101/28943,0.010432722,0.024939173,0.000209177,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0030593,neutrophil chemotaxis,103/28943,0.010638574,0.025191341,0.000211292,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0048661,positive regulation of smooth muscle cell proliferation,109/28943,0.011255961,0.025462315,0.000213565,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0070227,lymphocyte apoptotic process,109/28943,0.011255961,0.025462315,0.000213565,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0072676,lymphocyte migration,109/28943,0.011255961,0.025462315,0.000213565,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0032642,regulation of chemokine production,110/28943,0.011358833,0.025462315,0.000213565,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0042102,positive regulation of T cell proliferation,110/28943,0.011358833,0.025462315,0.000213565,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0014909,smooth muscle cell migration,111/28943,0.011461699,0.025462315,0.000213565,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0002526,acute inflammatory response,112/28943,0.011564557,0.025462315,0.000213565,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0071346,cellular response to interferon-gamma,112/28943,0.011564557,0.025462315,0.000213565,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0045639,positive regulation of myeloid cell differentiation,113/28943,0.011667409,0.025465388,0.000213591,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0032602,chemokine production,117/28943,0.012078743,0.025909827,0.000217319,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0045666,positive regulation of neuron differentiation,119/28943,0.012284367,0.025909827,0.000217319,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:2000106,regulation of leukocyte apoptotic process,119/28943,0.012284367,0.025909827,0.000217319,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0051702,biological process involved in interaction with symbiont,120/28943,0.012387168,0.025909827,0.000217319,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0071675,regulation of mononuclear cell migration,120/28943,0.012387168,0.025909827,0.000217319,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0009636,response to toxic substance,122/28943,0.01259275,0.026119491,0.000219077,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0030316,osteoclast differentiation,123/28943,0.01269553,0.026119491,0.000219077,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0002688,regulation of leukocyte chemotaxis,126/28943,0.013003827,0.026318009,0.000220742,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0014812,muscle cell migration,126/28943,0.013003827,0.026318009,0.000220742,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0051101,regulation of DNA binding,127/28943,0.013106578,0.026318009,0.000220742,Gzma,1,UPREGULATED,CD8_Exhausted_2,34
GO:0071621,granulocyte chemotaxis,129/28943,0.01331206,0.026512695,0.000222375,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0019079,viral genome replication,130/28943,0.01341479,0.026512695,0.000222375,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:1990266,neutrophil migration,133/28943,0.013722937,0.026901049,0.000225633,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0014065,phosphatidylinositol 3-kinase signaling,134/28943,0.013825639,0.026901049,0.000225633,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0008277,regulation of G protein-coupled receptor signaling pathway,138/28943,0.014236373,0.027474037,0.000230439,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0034341,response to interferon-gamma,139/28943,0.014339039,0.027474037,0.000230439,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0002761,regulation of myeloid leukocyte differentiation,143/28943,0.014749632,0.028046648,0.000235241,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0050729,positive regulation of inflammatory response,148/28943,0.015262712,0.02830169,0.00023738,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0071887,leukocyte apoptotic process,148/28943,0.015262712,0.02830169,0.00023738,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0050671,positive regulation of lymphocyte proliferation,149/28943,0.015365306,0.02830169,0.00023738,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0050921,positive regulation of chemotaxis,151/28943,0.015570474,0.02830169,0.00023738,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0051928,positive regulation of calcium ion transport,151/28943,0.015570474,0.02830169,0.00023738,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:1903900,regulation of viral life cycle,151/28943,0.015570474,0.02830169,0.00023738,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0032946,positive regulation of mononuclear cell proliferation,152/28943,0.015673047,0.02830169,0.00023738,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0051053,negative regulation of DNA metabolic process,156/28943,0.016083269,0.028835004,0.000241854,Gzma,1,UPREGULATED,CD8_Exhausted_2,34
GO:0002687,positive regulation of leukocyte migration,160/28943,0.016493377,0.02936055,0.000246262,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0097530,granulocyte migration,163/28943,0.016800883,0.029697335,0.000249086,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0048015,phosphatidylinositol-mediated signaling,168/28943,0.01731325,0.030177957,0.000253118,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0070665,positive regulation of leukocyte proliferation,168/28943,0.01731325,0.030177957,0.000253118,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0048017,inositol lipid-mediated signaling,171/28943,0.017620585,0.030501841,0.000255834,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0050792,regulation of viral process,175/28943,0.018030266,0.030997237,0.000259989,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0051100,negative regulation of binding,177/28943,0.018235063,0.03113606,0.000261154,Gzma,1,UPREGULATED,CD8_Exhausted_2,34
GO:0045766,positive regulation of angiogenesis,182/28943,0.018746932,0.031464118,0.000263905,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:1904018,positive regulation of vasculature development,182/28943,0.018746932,0.031464118,0.000263905,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0071356,cellular response to tumor necrosis factor,183/28943,0.018849285,0.031464118,0.000263905,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0071674,mononuclear cell migration,184/28943,0.01895163,0.031464118,0.000263905,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0048660,regulation of smooth muscle cell proliferation,185/28943,0.019053968,0.031464118,0.000263905,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0001659,temperature homeostasis,189/28943,0.01946325,0.031809643,0.000266803,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,191/28943,0.019667848,0.031809643,0.000266803,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0050796,regulation of insulin secretion,191/28943,0.019667848,0.031809643,0.000266803,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0048659,smooth muscle cell proliferation,192/28943,0.019770137,0.031809643,0.000266803,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0042129,regulation of T cell proliferation,196/28943,0.020179219,0.032261044,0.00027059,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0007259,receptor signaling pathway via JAK-STAT,198/28943,0.020383718,0.032381729,0.000271602,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0034612,response to tumor necrosis factor,202/28943,0.020792629,0.032823585,0.000275308,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0097696,receptor signaling pathway via STAT,205/28943,0.021099238,0.03309943,0.000277622,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:0043491,protein kinase B signaling,207/28943,0.021303609,0.033212459,0.00027857,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:1902107,positive regulation of leukocyte differentiation,210/28943,0.021610111,0.03327692,0.00027911,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
GO:1903708,positive regulation of hemopoiesis,210/28943,0.021610111,0.03327692,0.00027911,Ccl5,1,UPREGULATED,CD8_Exhausted_2,34
